Dep,Nom Ville,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre d agents cynophiles,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année
nan,VILLIERS LE MAHIEU,0,0,0,0,0,78,78VILLIERS LE MAHIEU,78681,2016
nan,VILLIERS SAINT FREDERIC,1,1,1,0,0,78,78VILLIERS SAINT FREDERIC,78683,2016
nan,VIROFLAY,5,1,0,0,0,78,78VIROFLAY,78686,2016
nan,VOISINS LE BRETONNEUX,6,1,0,0,0,78,78VOISINS LE BRETONNEUX,78688,2016
-79,AIRVAULT,1,1,0,0,0,79,79AIRVAULT,79005,2016
Niort,ARDIN,0,0,1,0,0,79,79ARDIN,79012,2016
nan,ARGENTON LES VALLEES,0,0,1,0,0,79,79ARGENTON LES VALLEES,79013,2016
nan,BRESSUIRE,4,0,0,0,0,79,79BRESSUIRE,79049,2016
nan,CHAURAY,1,0,0,0,0,79,79CHAURAY,79081,2016
nan,COULON,1,0,0,0,0,79,79COULON,79100,2016
nan,FENIOUX,0,0,1,0,0,79,79FENIOUX,79119,2016
nan,FORS,0,0,1,0,0,79,79FORS,79125,2016
nan,CRECHE,1,0,0,0,0,79,79CRECHE,79048,2016
nan,MOTHE SAINT HERAY,0,0,1,0,0,79,79MOTHE SAINT HERAY,79184,2016
nan,PEYRATTE,0,0,0,0,0,79,79PEYRATTE,79208,2016
nan,MAULEON,1,0,0,0,0,79,79MAULEON,79079,2016
nan,MAUZE SUR LE MIGNON,0,0,1,0,0,79,79MAUZE SUR LE MIGNON,79170,2016
nan,MELLE,0,0,1,0,0,79,79MELLE,79174,2016
nan,MONCOUTANT,1,0,0,0,0,79,79MONCOUTANT,79179,2016
nan,NIORT,15,12,0,0,1,79,79NIORT,79191,2016
nan,NUEIL LES AUBIERS,1,0,0,0,0,79,79NUEIL LES AUBIERS,79195,2016
nan,OIRON,0,0,1,0,0,79,79OIRON,79196,2016
nan,PAMPROUX,0,0,1,0,0,79,79PAMPROUX,79201,2016
nan,PARTHENAY,5,1,0,0,0,79,79PARTHENAY,79202,2016
nan,PERIGNE,0,0,2,0,0,79,79PERIGNE,79204,2016
nan,PRAHECQ,0,0,1,0,0,79,79PRAHECQ,79216,2016
nan,SAINT LOUP LAMAIRE,0,0,1,0,0,79,79SAINT LOUP LAMAIRE,79268,2016
nan,SAINT MAIXENT L ECOLE,2,0,0,0,0,79,79SAINT MAIXENT L ECOLE,79270,2016
nan,SAINT MARTIN DE SANZAY,0,0,1,0,0,79,79SAINT MARTIN DE SANZAY,79277,2016
nan,SAINT PARDOUX,0,0,0,0,0,79,79SAINT PARDOUX,79285,2016
nan,SAINT VARENT,1,0,0,0,0,79,79SAINT VARENT,79299,2016
Somme (80),ABBEVILLE,11,4,0,0,0,80,80ABBEVILLE,80001,2016
Amiens,AILLY SUR SOMME,0,0,1,0,0,80,80AILLY SUR SOMME,80011,2016
nan,AILLY SUR NOYE,2,2,0,0,0,80,80AILLY SUR NOYE,80010,2016
nan,AIRAINES,1,0,0,0,0,80,80AIRAINES,80013,2016
nan,AMIENS,86,81,0,0,0,80,80AMIENS,80021,2016
nan,ALBERT,0,4,2,0,0,80,80ALBERT,80016,2016
nan,AULT,0,2,0,0,0,80,80AULT,80039,2016
nan,BAYONVILLERS,0,0,1,0,0,80,80BAYONVILLERS,80058,2016
nan,BOUTTENCOURT,0,0,1,0,0,80,80BOUTTENCOURT,80126,2016
nan,BRAILLY CORNEHOTTE,0,0,1,0,0,80,80BRAILLY CORNEHOTTE,80133,2016
nan,BRAY SUR SOMME,1,0,0,0,0,80,80BRAY SUR SOMME,80136,2016
nan,CAMON,3,0,0,0,0,80,80CAMON,80164,2016
nan,CAYEUX SUR MER,0,2,2,0,0,80,80CAYEUX SUR MER,80182,2016
nan,CHEPY,0,1,0,0,0,80,80CHEPY,80190,2016
nan,CORBIE,2,1,1,0,0,80,80CORBIE,80212,2016
nan,CRECY EN PONTHIEU,0,1,0,0,0,80,80CRECY EN PONTHIEU,80222,2016
nan,CROTOY,2,3,0,0,0,80,80CROTOY,80228,2016
nan,DARGNIES,0,0,1,0,0,80,80DARGNIES,80235,2016
nan,DERNANCOURT,0,0,1,0,0,80,80DERNANCOURT,80238,2016
nan,DOMART EN PONTHIEU,0,0,1,0,0,80,80DOMART EN PONTHIEU,80241,2016
nan,DOMPIERRE BECQUINCOURT,0,0,1,0,0,80,80DOMPIERRE BECQUINCOURT,80247,2016
nan,DOULLENS,3,0,0,0,0,80,80DOULLENS,80253,2016
nan,DREUIL LES AMIENS,0,0,1,0,0,80,80DREUIL LES AMIENS,80256,2016
nan,ERCHEU,0,0,1,0,0,80,80ERCHEU,80279,2016
nan,FOUILLOY,0,1,0,0,0,80,80FOUILLOY,80338,2016
nan,FRESSENNEVILLE,1,0,0,0,0,80,80FRESSENNEVILLE,80360,2016
nan,FRIVILLE ESCARBOTIN,1,0,0,0,0,80,80FRIVILLE ESCARBOTIN,80368,2016
nan,GAMACHES,1,0,0,0,0,80,80GAMACHES,80373,2016
nan,HAM,2,1,0,0,0,80,80HAM,80410,2016
nan,HARBONNIERES,0,0,1,0,0,80,80HARBONNIERES,80417,2016
nan,LONGUEAU,5,2,0,0,0,80,80LONGUEAU,80489,2016
nan,MERS LES BAINS,0,2,0,0,0,80,80MERS LES BAINS,80533,2016
nan,MONTDIDIER,4,1,1,0,0,80,80MONTDIDIER,80561,2016
nan,MOREUIL,1,1,0,0,0,80,80MOREUIL,80570,2016
nan,MUILLE VILLETTE,0,0,1,0,0,80,80MUILLE VILLETTE,80579,2016
nan,NESLE,1,0,0,0,0,80,80NESLE,80585,2016
nan,NEUVILLE COPPEGUEULE,0,0,1,0,0,80,80NEUVILLE COPPEGUEULE,80592,2016
nan,PERONNE,5,0,0,0,0,80,80PERONNE,80620,2016
nan,PLACHY BUYON,0,0,1,0,0,80,80PLACHY BUYON,80627,2016
nan,PONT DE METZ,1,0,0,0,0,80,80PONT DE METZ,80632,2016
nan,QUEND,1,2,0,0,0,80,80QUEND,80649,2016
nan,RIBEMONT SUR ANCRE,0,0,1,0,0,80,80RIBEMONT SUR ANCRE,80672,2016
nan,RIVERY,4,0,0,0,0,80,80RIVERY,80674,2016
nan,ROSIERES EN SANTERRE,1,0,0,0,0,80,80ROSIERES EN SANTERRE,80680,2016
nan,ROYE,5,2,0,0,0,80,80ROYE,80685,2016
nan,RUE,2,1,0,0,0,80,80RUE,80688,2016
nan,SAILLY FLIBEAUCOURT,0,0,1,0,0,80,80SAILLY FLIBEAUCOURT,80692,2016
nan,SAINT BLIMONT,0,0,1,0,0,80,80SAINT BLIMONT,80700,2016
nan,SALEUX,2,0,0,0,0,80,80SALEUX,80724,2016
nan,SALOUEL,2,0,0,0,0,80,80SALOUEL,80725,2016
nan,THENNES,0,1,1,0,0,80,80THENNES,80751,2016
nan,TOURS EN VIMEU,0,0,1,0,0,80,80TOURS EN VIMEU,80765,2016
nan,VAUCHELLES LES QUESNOY,0,0,1,0,0,80,80VAUCHELLES LES QUESNOY,80779,2016
nan,VILLERS BRETONNEUX,2,0,0,0,0,80,80VILLERS BRETONNEUX,80799,2016
nan,VILLERS BOCAGE,0,0,1,0,0,80,80VILLERS BOCAGE,80798,2016
nan,YVRENCH,0,1,0,0,0,80,80YVRENCH,80832,2016
Tarn (81),ALBI,14,9,0,0,0,81,81ALBI,81004,2016
Albi,AMBRES,0,0,1,0,0,81,81AMBRES,81011,2016
nan,AUSSILLON,0,0,1,0,0,81,81AUSSILLON,81021,2016
nan,BRIATEXTE,0,0,2,0,0,81,81BRIATEXTE,81039,2016
nan,CARMAUX,0,1,0,0,0,81,81CARMAUX,81060,2016
nan,CASTRES,32,5,0,2,0,81,81CASTRES,81065,2016
nan,CORDES SUR CIEL,1,1,0,0,0,81,81CORDES SUR CIEL,81069,2016
nan,CUQ TOULZA,1,0,0,0,0,81,81CUQ TOULZA,81076,2016
nan,DOURGNE,0,0,1,0,0,81,81DOURGNE,81081,2016
nan,GAILLAC,11,0,0,0,0,81,81GAILLAC,81099,2016
nan,LABASTIDE ROUAIROUX,0,0,1,0,0,81,81LABASTIDE ROUAIROUX,81115,2016
nan,LABESSIERE CANDEIL,0,0,1,0,0,81,81LABESSIERE CANDEIL,81117,2016
nan,LABRUGUIERE,2,1,0,0,0,81,81LABRUGUIERE,81120,2016
nan,LACAUNE,1,0,0,0,0,81,81LACAUNE,81124,2016
nan,LAGRAVE,0,1,0,0,0,81,81LAGRAVE,81131,2016
nan,LAUTREC,0,0,1,0,0,81,81LAUTREC,81139,2016
nan,LAVAUR,6,0,0,0,0,81,81LAVAUR,81140,2016
nan,LISLE SUR TARN,1,0,0,0,0,81,81LISLE SUR TARN,81145,2016
nan,MAZAMET,1,2,0,0,0,81,81MAZAMET,81163,2016
nan,PARISOT,0,0,1,0,0,81,81PARISOT,81202,2016
nan,PUYBEGON,0,0,1,0,0,81,81PUYBEGON,81215,2016
nan,PUYLAURENS,1,0,0,0,0,81,81PUYLAURENS,81219,2016
nan,RABASTENS,1,0,1,0,0,81,81RABASTENS,81220,2016
nan,REALMONT,1,1,0,0,0,81,81REALMONT,81222,2016
nan,RIVIERES,0,0,1,0,0,81,81RIVIERES,81225,2016
nan,ROQUECOURBE,1,0,0,0,0,81,81ROQUECOURBE,81227,2016
nan,SAINT AMANS SOULT,0,0,1,0,0,81,81SAINT AMANS SOULT,81238,2016
nan,SAINT JUERY,0,1,0,0,0,81,81SAINT JUERY,81257,2016
nan,SAINT SULPICE LA POINTE,6,0,0,0,0,81,81SAINT SULPICE LA POINTE,81271,2016
nan,SAIX,1,0,0,0,0,81,81SAIX,81273,2016
nan,SALVAGNAC,0,0,1,0,0,81,81SALVAGNAC,81276,2016
nan,SOREZE,1,1,0,0,0,81,81SOREZE,81288,2016
nan,SOUAL,1,1,0,0,0,81,81SOUAL,81289,2016
Tarn-et-Garonne (82),ALBIAS,0,0,1,0,0,82,82ALBIAS,82002,2016
nan,BEAUMONT DE LOMAGNE,1,1,0,0,0,82,82BEAUMONT DE LOMAGNE,82013,2016
nan,CASTELSARRASIN,0,4,0,0,0,82,82CASTELSARRASIN,82033,2016
nan,CAUSSADE,1,1,0,0,0,82,82CAUSSADE,82037,2016
nan,GRISOLLES,2,0,0,0,0,82,82GRISOLLES,82075,2016
nan,LABASTIDE SAINT PIERRE,2,0,0,0,0,82,82LABASTIDE SAINT PIERRE,82079,2016
nan,LAFRANCAISE,1,0,0,0,0,82,82LAFRANCAISE,82087,2016
nan,MOISSAC,7,0,0,0,0,82,82MOISSAC,82112,2016
nan,MONTAUBAN,42,12,0,2,2,82,82MONTAUBAN,82121,2016
nan,MONTECH,1,2,1,0,0,82,82MONTECH,82125,2016
nan,NEGREPELISSE,1,0,0,0,0,82,82NEGREPELISSE,82134,2016
nan,SAINT ANTONIN NOBLE VAL,1,0,0,0,0,82,82SAINT ANTONIN NOBLE VAL,82155,2016
nan,SAINT ETIENNE DE TULMONT,1,0,0,0,0,82,82SAINT ETIENNE DE TULMONT,82161,2016
nan,SEPTFONDS,0,0,0,0,0,82,82SEPTFONDS,82179,2016
Toulon,AIGUINES,0,0,0,0,0,83,83AIGUINES,83002,2016
nan,AMPUS,0,0,1,0,0,83,83AMPUS,83003,2016
nan,ARTIGNOSC SUR VERDON,0,0,0,0,0,83,83ARTIGNOSC SUR VERDON,83005,2016
nan,ARTIGUES,0,0,0,0,0,83,83ARTIGUES,83006,2016
nan,AUPS,2,1,0,0,0,83,83AUPS,83007,2016
nan,BAGNOLS EN FORET,1,0,1,0,0,83,83BAGNOLS EN FORET,83008,2016
nan,BANDOL,18,3,0,0,0,83,83BANDOL,83009,2016
nan,BARGEME,0,0,0,0,0,83,83BARGEME,83010,2016
nan,BARGEMON,0,0,1,0,0,83,83BARGEMON,83011,2016
nan,BARJOLS,2,2,0,0,0,83,83BARJOLS,83012,2016
nan,BAUDUEN,0,0,0,0,0,83,83BAUDUEN,83015,2016
nan,BEAUSSET,5,0,0,0,0,83,83BEAUSSET,83016,2016
nan,BELGENTIER,2,0,0,0,0,83,83BELGENTIER,83017,2016
nan,BORMES LES MIMOSAS,12,0,0,0,0,83,83BORMES LES MIMOSAS,83019,2016
nan,BOURGUET,0,0,0,0,0,83,83BOURGUET,83020,2016
nan,BRAS,1,1,0,0,0,83,83BRAS,83021,2016
nan,BRENON,0,0,0,0,0,83,83BRENON,83022,2016
nan,BRIGNOLES,10,4,0,0,0,83,83BRIGNOLES,83023,2016
nan,BRUE AURIAC,0,0,1,0,0,83,83BRUE AURIAC,83025,2016
nan,CABASSE,2,1,0,0,0,83,83CABASSE,83026,2016
nan,CADIERE D AZUR,2,1,0,0,0,83,83CADIERE D AZUR,83027,2016
nan,CALLAS,1,0,0,0,0,83,83CALLAS,83028,2016
nan,CALLIAN,2,1,0,0,0,83,83CALLIAN,83029,2016
nan,CANNET DES MAURES,4,0,0,0,0,83,83CANNET DES MAURES,83031,2016
nan,CARCES,2,2,0,0,0,83,83CARCES,83032,2016
nan,CARNOULES,1,1,0,0,0,83,83CARNOULES,83033,2016
nan,CARQUEIRANNE,12,3,0,0,0,83,83CARQUEIRANNE,83034,2016
nan,CASTELLET,1,0,0,0,0,83,83CASTELLET,83035,2016
nan,CELLE,0,0,1,0,0,83,83CELLE,83037,2016
nan,CHATEAUDOUBLE,0,0,1,0,0,83,83CHATEAUDOUBLE,83038,2016
nan,CHATEAUVERT,0,1,0,0,0,83,83CHATEAUVERT,83039,2016
nan,CHATEAUVIEUX,0,0,0,0,0,83,83CHATEAUVIEUX,83040,2016
nan,CLAVIERS,0,1,0,0,0,83,83CLAVIERS,83041,2016
nan,COGOLIN,25,2,0,0,0,83,83COGOLIN,83042,2016
nan,COLLOBRIERES,0,0,0,0,0,83,83COLLOBRIERES,83043,2016
nan,CORRENS,0,0,1,0,0,83,83CORRENS,83045,2016
nan,COTIGNAC,0,0,1,0,0,83,83COTIGNAC,83046,2016
nan,CRAU,17,6,0,0,0,83,83CRAU,83047,2016
nan,CROIX VALMER,11,1,0,0,0,83,83CROIX VALMER,83048,2016
nan,CUERS,6,4,0,0,0,83,83CUERS,83049,2016
nan,DRAGUIGNAN,24,5,0,0,0,83,83DRAGUIGNAN,83050,2016
nan,ENTRECASTEAUX,0,1,0,0,0,83,83ENTRECASTEAUX,83051,2016
nan,ESPARRON,0,0,0,0,0,83,83ESPARRON,83052,2016
nan,EVENOS,1,0,0,0,0,83,83EVENOS,83053,2016
nan,FARLEDE,5,1,0,0,0,83,83FARLEDE,83054,2016
nan,FAYENCE,4,1,0,0,0,83,83FAYENCE,83055,2016
nan,FIGANIERES,0,1,2,0,0,83,83FIGANIERES,83056,2016
nan,FLAYOSC,4,0,0,0,0,83,83FLAYOSC,83058,2016
nan,FORCALQUEIRET,2,0,2,0,0,83,83FORCALQUEIRET,83059,2016
nan,FOX AMPHOUX,0,0,0,0,0,83,83FOX AMPHOUX,83060,2016
nan,FREJUS,67,7,0,2,2,83,83FREJUS,83061,2016
nan,GARDE,21,0,0,0,0,83,83GARDE,83062,2016
nan,GARDE FREINET,2,0,0,0,0,83,83GARDE FREINET,83063,2016
nan,GAREOULT,3,0,2,0,0,83,83GAREOULT,83064,2016
nan,GASSIN,5,1,0,0,0,83,83GASSIN,83065,2016
nan,GINASSERVIS,0,0,1,0,0,83,83GINASSERVIS,83066,2016
nan,GONFARON,3,0,0,0,0,83,83GONFARON,83067,2016
nan,GRIMAUD,9,1,0,0,0,83,83GRIMAUD,83068,2016
nan,HYERES,70,15,0,0,0,83,83HYERES,83069,2016
nan,BASTIDE,0,0,0,0,0,83,83BASTIDE,83013,2016
nan,LAVANDOU,14,0,0,0,0,83,83LAVANDOU,83070,2016
nan,MAYONS,0,1,0,0,0,83,83MAYONS,83075,2016
nan,LORGUES,9,0,0,0,0,83,83LORGUES,83072,2016
nan,MARTRE,0,0,0,0,0,83,83MARTRE,83074,2016
nan,MAZAUGUES,1,0,0,0,0,83,83MAZAUGUES,83076,2016
nan,MOLE,0,1,1,0,0,83,83MOLE,83079,2016
nan,MONS,1,0,0,0,0,83,83MONS,83080,2016
nan,MONTAUROUX,7,3,0,0,0,83,83MONTAUROUX,83081,2016
nan,MONTFERRAT,0,0,1,0,0,83,83MONTFERRAT,83082,2016
nan,MONTFORT SUR ARGENS,1,0,0,0,0,83,83MONTFORT SUR ARGENS,83083,2016
nan,MONTMEYAN,0,0,0,0,0,83,83MONTMEYAN,83084,2016
nan,MOTTE,3,1,0,0,0,83,83MOTTE,83085,2016
nan,MUY,12,1,0,0,0,83,83MUY,83086,2016
nan,NANS LES PINS,4,2,0,0,0,83,83NANS LES PINS,83087,2016
nan,NEOULES,2,0,0,0,0,83,83NEOULES,83088,2016
nan,OLLIERES,0,0,0,0,0,83,83OLLIERES,83089,2016
nan,OLLIOULES,7,2,0,0,0,83,83OLLIOULES,83090,2016
nan,PIERREFEU DU VAR,3,0,0,0,0,83,83PIERREFEU DU VAR,83091,2016
nan,PIGNANS,3,0,0,0,0,83,83PIGNANS,83092,2016
nan,PLAN DE LA TOUR,2,0,0,0,0,83,83PLAN DE LA TOUR,83094,2016
nan,PONTEVES,0,1,0,0,0,83,83PONTEVES,83095,2016
nan,POURCIEUX,1,0,0,0,0,83,83POURCIEUX,83096,2016
nan,POURRIERES,0,0,3,0,0,83,83POURRIERES,83097,2016
nan,PRADET,7,0,0,0,0,83,83PRADET,83098,2016
nan,PUGET SUR ARGENS,11,0,0,0,0,83,83PUGET SUR ARGENS,83099,2016
nan,PUGET VILLE,3,0,0,0,0,83,83PUGET VILLE,83100,2016
nan,RAMATUELLE,8,8,0,0,0,83,83RAMATUELLE,83101,2016
nan,REGUSSE,1,0,1,0,0,83,83REGUSSE,83102,2016
nan,RIANS,1,2,1,0,0,83,83RIANS,83104,2016
nan,RIBOUX,0,0,0,0,0,83,83RIBOUX,83105,2016
nan,ROCBARON,4,0,0,0,0,83,83ROCBARON,83106,2016
nan,ROQUE ESCLAPON,0,0,0,0,0,83,83ROQUE ESCLAPON,83109,2016
nan,ROQUEBRUSSANNE,1,1,0,0,0,83,83ROQUEBRUSSANNE,83108,2016
nan,ROUGIERS,0,1,0,0,0,83,83ROUGIERS,83110,2016
nan,SAINT ANTONIN DU VAR,1,0,0,0,0,83,83SAINT ANTONIN DU VAR,83154,2016
nan,SAINT CYR SUR MER,15,2,0,0,0,83,83SAINT CYR SUR MER,83112,2016
nan,SAINT JULIEN,0,0,0,0,0,83,83SAINT JULIEN,83113,2016
nan,SAINT MARTIN DE PALLIERES,0,0,0.5,0,0,83,83SAINT MARTIN DE PALLIERES,83114,2016
nan,SAINT PAUL EN FORET,1,0,0,0,0,83,83SAINT PAUL EN FORET,83117,2016
nan,SAINT RAPHAEL,54,14,0,0,0,83,83SAINT RAPHAEL,83118,2016
nan,SAINT TROPEZ,34,36,0,0,0,83,83SAINT TROPEZ,83119,2016
nan,SAINT ZACHARIE,5,1,0,0,0,83,83SAINT ZACHARIE,83120,2016
nan,SAINTE ANASTASIE SUR ISSOLE,1,0,0,0,0,83,83SAINTE ANASTASIE SUR ISSOLE,83111,2016
nan,SAINTE MAXIME,39,6,0,0,0,83,83SAINTE MAXIME,83115,2016
nan,SALERNES,1,1,0,0,0,83,83SALERNES,83121,2016
nan,SEILLANS,1,0,0,0,0,83,83SEILLANS,83124,2016
nan,SEYNE SUR MER,54,7,0,0,0,83,83SEYNE SUR MER,83126,2016
nan,SIGNES,3,0,0,0,0,83,83SIGNES,83127,2016
nan,SILLANS LA CASCADE,0,0,0,0,0,83,83SILLANS LA CASCADE,83128,2016
nan,SOLLIES PONT,9,0,0,0,0,83,83SOLLIES PONT,83130,2016
nan,SOLLIES TOUCAS,5,2,0,0,0,83,83SOLLIES TOUCAS,83131,2016
nan,SOLLIES VILLE,2,0,0,0,0,83,83SOLLIES VILLE,83132,2016
nan,TANNERON,1,0,0,0,0,83,83TANNERON,83133,2016
nan,TARADEAU,1,0,0,0,0,83,83TARADEAU,83134,2016
nan,TAVERNES,0,2,1,0,0,83,83TAVERNES,83135,2016
nan,THORONET,1,1,0,0,0,83,83THORONET,83136,2016
nan,TOULON,97,11,0,0,0,83,83TOULON,83137,2016
nan,TOURRETTES,3,0,0,0,0,83,83TOURRETTES,83138,2016
nan,TOURTOUR,0,0,1,0,0,83,83TOURTOUR,83139,2016
nan,TOURVES,3,1,0,0,0,83,83TOURVES,83140,2016
nan,TRIGANCE,0,0,0,0,0,83,83TRIGANCE,83142,2016
nan,VAL,3,0,0,0,0,83,83VAL,83143,2016
nan,VALETTE DU VAR,15,4,0,2,1,83,83VALETTE DU VAR,83144,2016
nan,VARAGES,0,0,0,0,0,83,83VARAGES,83145,2016
nan,VERDIERE,0,0,0,0,0,83,83VERDIERE,83146,2016
nan,VERIGNON,0,0,0,0,0,83,83VERIGNON,83147,2016
nan,VIDAUBAN,15,6,0,1,1,83,83VIDAUBAN,83148,2016
nan,VILLECROZE,0,1,1,0,0,83,83VILLECROZE,83149,2016
Avignon,APT,12,3,0,0,0,84,84APT,84003,2016
nan,AUBIGNAN,3,1,0,0,0,84,84AUBIGNAN,84004,2016
nan,AVIGNON,93,14,0,6,5,84,84AVIGNON,84007,2016
nan,BEDARRIDES,4,0,0,0,0,84,84BEDARRIDES,84016,2016
nan,BOLLENE,32,3,0,0,2,84,84BOLLENE,84019,2016
nan,CADENET,4,0,0,0,0,84,84CADENET,84026,2016
nan,CADEROUSSE,2,1,0,0,0,84,84CADEROUSSE,84027,2016
nan,CAMARET SUR AIGUES,4,0,0,0,0,84,84CAMARET SUR AIGUES,84029,2016
nan,CAROMB,1,1,1,0,0,84,84CAROMB,84030,2016
nan,CARPENTRAS,29,9,0,2,2,84,84CARPENTRAS,84031,2016
nan,CAUMONT SUR DURANCE,4,2,0,0,0,84,84CAUMONT SUR DURANCE,84034,2016
nan,CAVAILLON,34,5,0,2,2,84,84CAVAILLON,84035,2016
nan,CHATEAUNEUF DE GADAGNE,3,1,0,0,0,84,84CHATEAUNEUF DE GADAGNE,84036,2016
nan,CHATEAUNEUF DU PAPE,2,0,0,0,0,84,84CHATEAUNEUF DU PAPE,84037,2016
nan,COURTHEZON,4,0,0,0,0,84,84COURTHEZON,84039,2016
nan,ENTRAIGUES SUR LA SORGUE,3,0,0,0,0,84,84ENTRAIGUES SUR LA SORGUE,84043,2016
nan,GRILLON,1,0,0,0,0,84,84GRILLON,84053,2016
nan,ISLE SUR LA SORGUE,20,4,0,0,0,84,84ISLE SUR LA SORGUE,84054,2016
nan,JONQUIERES,4,1,0,0,0,84,84JONQUIERES,84056,2016
nan,TOUR D AIGUES,1,1,0,0,0,84,84TOUR D AIGUES,84133,2016
nan,LAPALUD,2,1,0,0,0,84,84LAPALUD,84064,2016
nan,LAURIS,2,1,0,0,0,84,84LAURIS,84065,2016
nan,PONTET,18,5,0,0,0,84,84PONTET,84092,2016
nan,THOR,9,0,0,0,0,84,84THOR,84132,2016
nan,TAILLADES,1,0,0,0,0,84,84TAILLADES,84131,2016
nan,LORIOL DU COMTAT,1,0,0,0,0,84,84LORIOL DU COMTAT,84067,2016
nan,MALAUCENE,1,3,0,0,0,84,84MALAUCENE,84069,2016
nan,MONDRAGON,2,2,0,0,0,84,84MONDRAGON,84078,2016
nan,MONTEUX,8,4,0,0,0,84,84MONTEUX,84080,2016
nan,MORIERES LES AVIGNON,7,1,0,0,0,84,84MORIERES LES AVIGNON,84081,2016
nan,MORMOIRON,1,1,0,0,0,84,84MORMOIRON,84082,2016
nan,MORNAS,2,0,0,0,0,84,84MORNAS,84083,2016
nan,ORANGE,31,5,0,0,0,84,84ORANGE,84087,2016
nan,PERNES LES FONTAINES,7,3,0,0,0,84,84PERNES LES FONTAINES,84088,2016
nan,PERTUIS,14,2,1,0,0,84,84PERTUIS,84089,2016
nan,PIOLENC,3,2,0,0,0,84,84PIOLENC,84091,2016
nan,ROBION,3,0,0,0,0,84,84ROBION,84099,2016
nan,ROUSSILLON,1,1,0,0,0,84,84ROUSSILLON,84102,2016
nan,SARRIANS,3,0,2,0,0,84,84SARRIANS,84122,2016
nan,SEGURET,1,0,0,0,0,84,84SEGURET,84126,2016
nan,SERIGNAN DU COMTAT,1,0,0,0,0,84,84SERIGNAN DU COMTAT,84127,2016
nan,SORGUES,24,11,0,0,0,84,84SORGUES,84129,2016
nan,SAINT DIDIER,2,1,0,0,0,84,84SAINT DIDIER,84108,2016
nan,SAINT SATURNIN LES AVIGNON,3,0,0,0,0,84,84SAINT SATURNIN LES AVIGNON,84119,2016
nan,UCHAUX,1,0,0,0,0,84,84UCHAUX,84135,2016
nan,VAISON LA ROMAINE,3,0,0,0,0,84,84VAISON LA ROMAINE,84137,2016
nan,VALREAS,12,4,0,0,0,84,84VALREAS,84138,2016
nan,VEDENE,11,1,0,0,0,84,84VEDENE,84141,2016
nan,VELLERON,1,1,0,0,0,84,84VELLERON,84142,2016
nan,VIOLES,1,0,0,0,0,84,84VIOLES,84149,2016
Vendée (85),AIZENAY,3,0,0,0,0,85,85AIZENAY,85003,2016
La Roche-sur-Yon,ANGLES,2,1,0,0,0,85,85ANGLES,85004,2016
nan,BARBATRE,0,2,0,0,0,85,85BARBATRE,85011,2016
nan,BEAUVOIR SUR MER,2,0,0,0,0,85,85BEAUVOIR SUR MER,85018,2016
nan,BENET,0,0,1,0,0,85,85BENET,85020,2016
nan,BOIS DE CENE,1,0,0,0,0,85,85BOIS DE CENE,85024,2016
nan,BOURNEZEAU,0,1,0,0,0,85,85BOURNEZEAU,85034,2016
nan,BRETIGNOLLES SUR MER,2,1,0,0,0,85,85BRETIGNOLLES SUR MER,85035,2016
nan,CHALLANS,3,0,0,0,0,85,85CHALLANS,85047,2016
nan,CHANTONNAY,1,1,0,0,0,85,85CHANTONNAY,85051,2016
nan,COEX,0,1,0,0,0,85,85COEX,85070,2016
nan,ESSARTS EN BOCAGE,1,0,0,0,0,85,85ESSARTS EN BOCAGE,85084,2016
nan,FONTENAY LE COMTE,5,0,0,0,0,85,85FONTENAY LE COMTE,85092,2016
nan,GRUES,0,0,1,0,0,85,85GRUES,85104,2016
nan,JARD SUR MER,2,2,0,0,0,85,85JARD SUR MER,85114,2016
nan,AIGUILLON SUR MER,1,0,0,0,0,85,85AIGUILLON SUR MER,85001,2016
nan,EPINE,0,1,0,0,0,85,85EPINE,85083,2016
nan,ILE D YEU,2,6,0,0,0,85,85ILE D YEU,85113,2016
nan,BARRE DE MONTS,1,0,0,0,0,85,85BARRE DE MONTS,85012,2016
nan,CHATAIGNERAIE,1,0,0,0,0,85,85CHATAIGNERAIE,85059,2016
nan,FERRIERE,1,0,0,0,0,85,85FERRIERE,85089,2016
nan,GARNACHE,1,0,0,0,0,85,85GARNACHE,85096,2016
nan,GUERINIERE,0,1,1,0,0,85,85GUERINIERE,85106,2016
nan,ROCHE SUR YON,15,7,0,2,2,85,85ROCHE SUR YON,85191,2016
nan,TRANCHE SUR MER,4,5,0,0,0,85,85TRANCHE SUR MER,85294,2016
nan,PERRIER,4,0,0,0,0,85,85PERRIER,85172,2016
nan,POIRE SUR VIE,2,0,0,0,0,85,85POIRE SUR VIE,85178,2016
nan,HERBIERS,5,2,0,0,0,85,85HERBIERS,85109,2016
nan,SABLES D OLONNE,9,2,0,0,0,85,85SABLES D OLONNE,85194,2016
nan,LUCON,4,1,0,0,0,85,85LUCON,85128,2016
nan,MONTAIGU,1,1,0,0,0,85,85MONTAIGU,85146,2016
nan,NALLIERS,0,0,1,0,0,85,85NALLIERS,85159,2016
nan,NOIRMOUTIER EN L ILE,2,10,0,0,0,85,85NOIRMOUTIER EN L ILE,85163,2016
