CODGEO,Année,Nombre d habitants,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de chiens de patrouille de police municipale,somme_ligne
77083,2017,25000.0,0,4.0,0,0,4.0
77083,2018,24963.0,0,4.0,0,0,4.0
77086,2017,1476.0,1,0.0,0,0,1.0
77086,2018,1476.0,1,0.0,0,0,1.0
77096,2017,2700.0,2,0.0,0,0,2.0
77096,2018,2700.0,2,0.0,0,0,2.0
77099,2017,3463.0,1,0.0,0,0,1.0
77099,2018,3105.0,1,0.0,0,0,1.0
77100,2017,4600.0,1,1.0,0,0,2.0
77100,2018,4600.0,1,1.0,0,0,2.0
77107,2017,13300.0,1,1.0,0,0,2.0
77107,2018,3206.0,1,1.0,0,0,2.0
77108,2017,53708.0,34,13.0,1,1,49.0
77108,2018,53286.0,34,7.0,1,1,43.0
77111,2017,5199.0,5,0.0,0,0,5.0
77111,2018,5373.0,5,0.0,0,0,5.0
77118,2017,12000.0,15,1.0,0,0,16.0
77118,2018,12419.0,15,1.0,0,0,16.0
77121,2017,3446.0,0,1.0,0,0,1.0
77121,2018,3412.0,0,1.0,0,0,1.0
77122,2017,22341.0,11,4.0,0,0,15.0
77122,2018,22393.0,11,4.0,0,0,15.0
77123,2017,809.0,1,1.0,0,0,2.0
77123,2018,809.0,1,2.0,0,0,3.0
77131,2017,15238.0,9,2.0,0,2,13.0
77131,2018,15270.0,9,1.0,0,2,12.0
77132,2017,2840.0,3,0.0,0,0,3.0
77132,2018,2811.0,3,0.0,0,0,3.0
77139,2017,6664.0,10,3.0,0,0,13.0
77139,2018,6664.0,10,3.0,0,0,13.0
77142,2017,4360.0,3,3.0,0,0,6.0
77142,2018,4000.0,3,1.0,0,0,4.0
77143,2017,4783.0,2,0.0,0,0,2.0
77143,2018,4799.0,2,0.0,0,0,2.0
77146,2017,2008.0,0,4.0,0,0,4.0
77146,2018,2006.0,0,4.0,0,0,4.0
77148,2017,1920.0,0,0.0,0,0,0.0
77148,2018,1974.0,0,0.0,0,0,0.0
77155,2017,3348.0,1,0.0,0,0,1.0
77155,2018,3414.0,1,0.0,0,0,1.0
77168,2017,1858.0,1,0.0,0,0,1.0
77168,2018,1858.0,1,0.0,0,0,1.0
77169,2017,7564.0,5,9.0,0,0,14.0
77169,2018,7564.0,5,0.0,0,0,5.0
77171,2017,6244.0,2,1.0,0,0,3.0
77171,2018,6263.0,2,1.0,0,0,3.0
77176,2017,2728.0,2,0.0,0,0,2.0
77176,2018,2728.0,2,0.0,0,0,2.0
77182,2017,4859.0,4,0.0,0,0,4.0
77182,2018,4860.0,4,2.0,0,0,6.0
77183,2017,9854.0,10,3.0,0,0,13.0
77183,2018,9854.0,10,4.0,0,0,14.0
77192,2017,5434.0,4,1.0,0,0,5.0
77192,2018,5600.0,4,1.0,0,0,5.0
77208,2017,1455.0,1,0.0,0,0,1.0
77208,2018,1455.0,1,0.0,0,0,1.0
77210,2017,2900.0,1,0.0,0,0,1.0
77210,2018,2800.0,1,0.0,0,0,1.0
77215,2017,7658.0,5,2.0,0,0,7.0
77215,2018,8793.0,5,4.0,0,0,9.0
77216,2017,1438.0,1,0.0,0,0,1.0
77216,2018,1438.0,1,0.0,0,0,1.0
77217,2017,2482.0,0,1.0,0,0,1.0
77217,2018,2482.0,0,0.0,0,0,0.0
77226,2017,2614.0,1,0.0,0,0,1.0
77226,2018,2614.0,1,0.0,0,0,1.0
77238,2017,4227.0,2,0.0,0,0,2.0
77238,2018,4227.0,2,0.0,0,0,2.0
77240,2017,2104.0,0,5.0,0,0,5.0
77240,2018,2137.0,0,4.0,0,0,4.0
77243,2017,19579.0,5,5.0,0,1,11.0
77243,2018,19579.0,5,0.0,0,0,5.0
77249,2017,7467.0,6,0.0,0,0,6.0
77249,2018,7467.0,6,0.0,0,0,6.0
77251,2017,3374.0,6,0.0,0,0,6.0
77251,2018,13500.0,6,0.0,0,0,6.0
77257,2017,3750.0,2,1.0,0,0,3.0
77257,2018,3750.0,2,1.0,0,0,3.0
77258,2017,14155.0,13,4.0,0,0,17.0
77258,2018,14140.0,13,5.0,0,0,18.0
77284,2017,55664.0,85,16.0,0,1,102.0
77284,2018,56657.0,85,16.0,0,0,101.0
77285,2017,21000.0,11,3.0,0,2,16.0
77285,2018,21000.0,11,0.0,0,0,11.0
77288,2017,40971.0,35,14.0,0,2,51.0
77288,2018,40971.0,35,11.0,0,0,46.0
77296,2017,17800.0,11,2.0,0,0,13.0
77296,2018,17600.0,11,3.0,0,0,14.0
77305,2017,19123.0,19,2.0,0,3,24.0
77305,2018,19361.0,19,1.0,0,2,22.0
77307,2017,10337.0,15,0.0,0,1,16.0
77307,2018,11577.0,15,0.0,0,1,16.0
77312,2017,2836.0,1,0.0,0,0,1.0
77312,2018,2836.0,1,0.0,0,0,1.0
77315,2017,3356.0,1,0.0,0,0,1.0
77315,2018,3356.0,1,0.0,0,0,1.0
77316,2017,12765.0,2,0.0,0,0,2.0
77316,2018,12753.0,2,0.0,0,0,2.0
77317,2017,4741.0,2,0.0,0,0,2.0
77317,2018,4741.0,2,3.0,0,0,5.0
77320,2017,5300.0,3,3.0,0,0,6.0
77320,2018,5300.0,3,0.0,0,0,3.0
77326,2017,5979.0,3,1.0,0,0,4.0
77326,2018,6000.0,3,1.0,0,0,4.0
77327,2017,8700.0,3,2.0,0,0,5.0
77327,2018,8700.0,3,0.0,0,0,3.0
77330,2017,6160.0,2,0.0,0,0,2.0
77330,2018,6160.0,2,0.0,0,0,2.0
77331,2017,457.0,0,1.0,0,0,1.0
77331,2018,457.0,0,1.0,0,0,1.0
77333,2017,13594.0,4,3.0,0,0,7.0
77333,2018,13404.0,4,3.0,0,0,7.0
77337,2017,15652.0,11,3.0,0,0,14.0
77337,2018,15632.0,11,6.0,0,0,17.0
77349,2017,6694.0,0,2.0,0,0,2.0
77349,2018,6702.0,0,1.0,0,0,1.0
77350,2017,20376.0,22,1.0,0,0,23.0
77350,2018,20376.0,22,0.0,0,0,22.0
77354,2017,950.0,0,1.0,0,0,1.0
77354,2018,947.0,0,1.0,0,0,1.0
77371,2017,2937.0,2,0.0,0,0,2.0
77371,2018,2947.0,2,0.0,0,0,2.0
77372,2017,4015.0,2,0.0,0,0,2.0
77372,2018,4015.0,2,0.0,0,0,2.0
77373,2017,38421.0,13,7.0,0,0,20.0
77373,2018,38421.0,13,0.0,0,0,13.0
77378,2017,2896.0,1,0.0,0,0,1.0
77378,2018,2923.0,1,0.0,0,0,1.0
77379,2017,12109.0,5,0.0,0,0,5.0
77379,2018,12109.0,5,0.0,0,0,5.0
77397,2017,1037.0,2,0.0,0,0,2.0
77397,2018,1840.0,2,1.0,0,0,3.0
77407,2017,11356.0,4,2.0,0,0,6.0
77407,2018,14500.0,4,0.0,0,0,4.0
77413,2017,3610.0,2,1.0,0,0,3.0
77413,2018,3673.0,2,1.0,0,0,3.0
77430,2017,6066.0,3,2.0,0,0,5.0
77430,2018,6066.0,3,0.0,0,0,3.0
77431,2017,5920.0,4,0.0,0,0,4.0
77431,2018,5920.0,4,0.0,0,0,4.0
77439,2017,1086.0,0,2.0,0,0,2.0
77439,2018,1082.0,0,1.0,0,0,1.0
77441,2017,2157.0,1,0.0,0,0,1.0
77441,2018,2157.0,1,0.0,0,0,1.0
77442,2017,2400.0,1,0.0,0,0,1.0
77442,2018,2390.0,1,0.0,0,0,1.0
77445,2017,31819.0,8,6.0,0,0,14.0
77445,2018,30533.0,8,5.0,0,0,13.0
77447,2017,1939.0,0,0.0,1,0,1.0
77447,2018,1934.0,0,0.0,1,0,1.0
77449,2017,8700.0,13,0.0,0,0,13.0
77449,2018,8700.0,13,0.0,0,0,13.0
77450,2017,2812.0,1,0.0,0,0,1.0
77450,2018,3154.0,1,0.0,0,0,1.0
77458,2017,5566.0,4,0.0,0,0,4.0
77458,2018,5566.0,4,1.0,0,0,5.0
77463,2017,3515.0,1,0.0,0,0,1.0
77463,2018,3515.0,1,0.0,0,0,1.0
77468,2017,23609.0,14,1.0,0,0,15.0
77468,2018,24000.0,14,2.0,0,0,16.0
77470,2017,9000.0,3,1.0,0,0,4.0
77470,2018,8766.0,3,2.0,0,0,5.0
77475,2017,1097.0,1,0.0,0,0,1.0
77475,2018,1097.0,1,1.0,0,0,2.0
77479,2017,14472.0,11,7.0,0,0,18.0
77479,2018,14472.0,11,0.0,0,0,11.0
77487,2017,11039.0,6,0.0,0,0,6.0
77487,2018,11221.0,6,0.0,0,0,6.0
77494,2017,2738.0,1,0.0,0,0,1.0
77494,2018,2728.0,1,0.0,0,0,1.0
77495,2017,7583.0,3,1.0,0,0,4.0
77495,2018,7583.0,3,0.0,0,0,3.0
77508,2017,1864.0,0,1.0,0,0,1.0
77508,2018,1882.0,0,1.0,0,0,1.0
77513,2017,3576.0,1,0.0,0,0,1.0
77513,2018,3576.0,1,0.0,0,0,1.0
77514,2017,26473.0,14,6.0,0,0,20.0
77514,2018,26500.0,14,6.0,0,0,20.0
77517,2017,2100.0,2,2.0,0,0,4.0
77517,2018,2133.0,2,2.0,0,0,4.0
78003,2017,3300.0,0,1.0,0,0,1.0
78003,2018,3200.0,0,1.0,0,0,1.0
78005,2017,21053.0,4,1.0,0,0,5.0
78005,2018,21000.0,4,1.0,0,0,5.0
78015,2017,12403.0,5,0.0,0,0,5.0
78015,2018,12286.0,6,0.0,0,0,6.0
78029,2017,11675.0,9,5.0,0,0,14.0
78029,2018,11699.0,8,4.0,0,0,12.0
78043,2017,4300.0,2,0.0,0,0,2.0
78043,2018,4101.0,2,0.0,0,0,2.0
78073,2017,13994.0,3,0.0,0,0,3.0
78073,2018,14021.0,2,0.0,0,0,2.0
78090,2017,2123.0,1,0.0,0,0,1.0
78090,2018,2102.0,1,0.0,0,0,1.0
78092,2017,8500.0,7,1.0,0,0,8.0
78092,2018,9000.0,7,1.0,0,0,8.0
78107,2017,1901.0,0,1.0,0,0,1.0
78107,2018,1868.0,0,1.0,0,0,1.0
78117,2017,5878.0,0,1.0,1,0,2.0
78117,2018,5943.0,0,1.0,1,0,2.0
78123,2017,13468.0,14,3.0,0,0,17.0
78123,2018,16035.0,15,3.0,0,2,20.0
78124,2017,15406.0,7,0.0,0,0,7.0
78124,2018,15406.0,8,0.0,0,0,8.0
78126,2017,21037.0,1,0.0,0,0,1.0
78126,2018,21518.0,1,0.0,0,0,1.0
78138,2017,10327.0,4,2.0,0,0,6.0
78138,2018,10518.0,4,2.0,0,0,6.0
78146,2017,31700.0,10,4.0,0,0,14.0
78146,2018,31700.0,10,4.0,0,0,14.0
78152,2017,1889.0,0,0.0,1,0,1.0
78152,2018,1877.0,0,0.0,1,0,1.0
78158,2017,29085.0,10,3.0,0,0,13.0
78158,2018,28558.0,10,3.0,0,0,13.0
78160,2017,5800.0,2,1.0,0,0,3.0
78160,2018,5800.0,2,2.0,0,0,4.0
78220,2017,6973.0,2,3.0,0,0,5.0
78220,2018,6973.0,1,4.0,0,0,5.0
78224,2017,4821.0,2,0.0,0,0,2.0
78224,2018,4831.0,2,0.0,0,0,2.0
78238,2017,2500.0,5,0.0,0,0,5.0
78238,2018,2400.0,5,0.0,0,0,5.0
78242,2017,13400.0,3,0.0,0,0,3.0
78242,2018,13000.0,2,1.0,0,0,3.0
78267,2017,7152.0,3,1.0,0,0,4.0
78267,2018,7152.0,2,0.0,0,0,2.0
78297,2017,27328.0,12,5.0,0,0,17.0
78297,2018,26639.0,14,5.0,0,0,19.0
78311,2017,32481.0,3,5.0,0,0,8.0
78311,2018,32840.0,6,5.0,0,0,11.0
78322,2017,8496.0,1,1.0,0,0,2.0
78322,2018,8251.0,1,1.0,0,0,2.0
78343,2017,1541.0,0,0.0,1,0,1.0
78343,2018,1620.0,1,0.0,0,0,1.0
78356,2017,9300.0,4,0.0,0,0,4.0
78356,2018,9258.0,4,0.0,0,0,4.0
78358,2017,23887.0,12,7.0,0,0,19.0
78358,2018,23075.0,10,10.0,0,0,20.0
78361,2017,44800.0,34,11.0,0,2,47.0
78361,2018,46842.0,26,4.0,0,1,31.0
78362,2017,20000.0,5,3.0,0,0,8.0
78362,2018,21000.0,7,5.0,0,0,12.0
78372,2017,17200.0,5,0.0,0,0,5.0
78372,2018,16661.0,5,0.0,0,0,5.0
78380,2017,6000.0,2,0.0,0,0,2.0
78380,2018,5800.0,2,0.0,0,0,2.0
78382,2017,4479.0,1,0.0,0,0,1.0
78382,2018,3500.0,1,0.0,0,0,1.0
78389,2017,1790.0,1,0.0,0,0,1.0
78389,2018,1782.0,1,0.0,0,0,1.0
78396,2017,6553.0,2,1.0,0,0,3.0
78396,2018,6500.0,3,0.0,0,0,3.0
78397,2017,6714.0,3,0.0,0,0,3.0
78397,2018,6700.0,3,0.0,0,0,3.0
78401,2017,9300.0,6,4.0,0,0,10.0
78401,2018,9241.0,6,7.0,0,0,13.0
78418,2017,15394.0,6,0.0,0,0,6.0
78418,2018,15584.0,6,1.0,0,0,7.0
78440,2017,33000.0,18,6.0,0,0,24.0
78440,2018,32777.0,18,9.0,0,0,27.0
78481,2017,16806.0,4,0.0,0,0,4.0
78481,2018,17500.0,2,0.0,0,0,2.0
78490,2017,31857.0,9,6.0,0,0,15.0
78490,2018,32000.0,11,3.0,0,0,14.0
78498,2017,37093.0,44,4.0,0,4,52.0
78498,2018,36994.0,43,6.0,0,4,53.0
78502,2017,5450.0,3,0.0,0,0,3.0
78502,2018,5550.0,3,0.0,0,0,3.0
78517,2017,25700.0,10,4.0,0,0,14.0
78517,2018,26202.0,10,4.0,0,0,14.0
78531,2017,6000.0,2,1.0,0,0,3.0
78531,2018,6000.0,2,1.0,0,0,3.0
78537,2017,6000.0,3,0.0,0,0,3.0
78537,2018,6100.0,3,0.0,0,0,3.0
78571,2017,5100.0,1,0.0,0,0,1.0
78571,2018,5100.0,1,0.0,0,0,1.0
78586,2017,52000.0,24,3.0,0,0,27.0
78586,2018,52000.0,20,4.0,0,0,24.0
78591,2017,2364.0,1,1.0,0,0,2.0
78591,2018,2364.0,1,0.0,0,0,1.0
78621,2017,32000.0,8,0.0,0,0,8.0
78621,2018,33000.0,7,2.0,0,0,9.0
78624,2017,11570.0,5,0.0,0,0,5.0
78624,2018,11600.0,7,2.0,0,0,9.0
78638,2017,5000.0,3,0.0,0,0,3.0
78638,2018,4900.0,3,0.0,0,0,3.0
79005,2017,3003.0,1,1.0,0,0,2.0
79005,2018,3003.0,1,1.0,0,0,2.0
79012,2017,1255.0,0,0.0,1,0,1.0
79012,2018,1255.0,0,0.0,1,0,1.0
79048,2017,6624.0,1,0.0,0,0,1.0
79048,2018,6624.0,1,0.0,0,0,1.0
79049,2017,19411.0,4,0.0,0,0,4.0
79049,2018,19411.0,4,0.0,0,0,4.0
79079,2017,8479.0,1,0.0,0,0,1.0
79079,2018,8479.0,1,0.0,0,0,1.0
79081,2017,6867.0,1,0.0,0,0,1.0
79081,2018,6867.0,1,0.0,0,0,1.0
79119,2017,657.0,0,0.0,1,0,1.0
79119,2018,657.0,0,0.0,1,0,1.0
79170,2017,2767.0,0,1.0,1,0,2.0
79170,2018,2767.0,0,1.0,1,0,2.0
79174,2017,3607.0,0,1.0,1,0,2.0
79174,2018,3607.0,0,1.0,1,0,2.0
79179,2017,3161.0,1,0.0,0,0,1.0
79179,2018,3161.0,1,0.0,0,0,1.0
79184,2017,1702.0,0,0.0,1,0,1.0
79184,2018,1702.0,0,0.0,1,0,1.0
79191,2017,58952.0,18,12.0,0,0,30.0
79191,2018,58952.0,19,12.0,0,0,31.0
79195,2017,5614.0,1,0.0,0,0,1.0
79195,2018,5614.0,1,0.0,0,0,1.0
79196,2017,907.0,0,0.0,1,0,1.0
79196,2018,907.0,0,0.0,1,0,1.0
79201,2017,1707.0,0,0.0,1,0,1.0
79201,2018,1707.0,0,0.0,1,0,1.0
79202,2017,10381.0,5,0.0,0,0,5.0
79202,2018,10381.0,6,0.0,0,0,6.0
79216,2017,2135.0,0,0.0,1,0,1.0
79216,2018,2135.0,0,1.0,0,0,1.0
79268,2017,970.0,0,0.0,1,0,1.0
79268,2018,970.0,0,0.0,1,0,1.0
79270,2017,6523.0,2,0.0,0,0,2.0
79270,2018,6523.0,2,0.0,0,0,2.0
79299,2017,2459.0,1,0.0,0,0,1.0
79299,2018,2459.0,1,0.0,0,0,1.0
80001,2017,24500.0,11,5.0,0,0,16.0
80001,2018,23867.0,11,5.0,0,0,16.0
80013,2017,2402.0,1,0.0,0,0,1.0
80013,2018,2404.0,1,0.0,0,0,1.0
80016,2017,10000.0,0,4.0,2,0,6.0
80016,2018,10200.0,0,2.0,2,0,4.0
80021,2017,140000.0,86,74.0,0,0,160.0
80021,2018,138000.0,86,81.0,0,0,167.0
80058,2017,355.0,0,0.0,1,0,1.0
80058,2018,351.0,0,0.0,1,0,1.0
80126,2017,972.0,0,0.0,1,0,1.0
80126,2018,938.0,0,0.0,1,0,1.0
80133,2017,242.0,0,0.0,1,0,1.0
80133,2018,242.0,0,0.0,1,0,1.0
80136,2017,1240.0,1,0.0,0,0,1.0
80136,2018,1240.0,1,0.0,0,0,1.0
80212,2017,6372.0,2,1.0,1,0,4.0
80212,2018,6400.0,2,1.0,1,0,4.0
80222,2017,1504.0,0,0.0,1,0,1.0
80222,2018,1469.0,0,0.0,1,0,1.0
80228,2017,2014.0,2,2.0,0,0,4.0
80228,2018,2014.0,2,2.0,0,0,4.0
80360,2017,2242.0,1,0.0,0,0,1.0
80360,2018,2261.0,1,0.0,0,0,1.0
80373,2017,2758.0,0,1.0,0,0,1.0
80373,2018,2756.0,1,1.0,0,0,2.0
80410,2017,4609.0,2,0.0,0,0,2.0
80410,2018,4810.0,2,0.0,0,0,2.0
80489,2017,5677.0,5,0.0,0,0,5.0
80489,2018,5581.0,5,1.0,0,0,6.0
80561,2017,6318.0,4,0.0,1,0,5.0
80561,2018,6201.0,6,0.0,0,0,6.0
80570,2017,4062.0,1,1.0,0,0,2.0
80570,2018,4060.0,1,1.0,0,0,2.0
80579,2017,845.0,0,0.0,1,0,1.0
80579,2018,847.0,0,0.0,1,0,1.0
80632,2017,2418.0,1,0.0,0,0,1.0
80632,2018,2435.0,1,0.0,0,0,1.0
80649,2017,1413.0,1,2.0,0,0,3.0
80649,2018,1412.0,1,2.0,0,0,3.0
80674,2017,3485.0,4,0.0,0,0,4.0
80674,2018,3592.0,4,0.0,0,0,4.0
80680,2017,3034.0,1,0.0,0,0,1.0
80680,2018,3035.0,1,0.0,0,0,1.0
80685,2017,6111.0,4,2.0,0,0,6.0
80685,2018,5901.0,4,2.0,0,0,6.0
80724,2017,2885.0,2,0.0,0,0,2.0
80724,2018,2891.0,2,0.0,0,0,2.0
80725,2017,3000.0,2,0.0,0,0,2.0
80725,2018,4109.0,2,0.0,0,0,2.0
80832,2017,325.0,0,1.0,0,0,1.0
80832,2018,316.0,0,1.0,0,0,1.0
81004,2017,49475.0,17,8.0,0,0,25.0
81004,2018,49475.0,18,8.0,0,0,26.0
81039,2017,2046.0,0,0.0,1,0,1.0
81039,2018,2036.0,0,0.0,1,0,1.0
81060,2017,9713.0,0,1.0,0,0,1.0
81060,2018,9600.0,0,1.0,0,0,1.0
81065,2017,45000.0,31,5.0,0,0,36.0
81065,2018,41483.0,31,20.0,0,0,51.0
81069,2017,952.0,1,1.0,0,0,2.0
81069,2018,952.0,0,0.0,1,0,1.0
81081,2017,1372.0,0,0.0,1,0,1.0
81081,2018,1313.0,1,0.0,0,0,1.0
81099,2017,15000.0,10,0.0,0,0,10.0
81099,2018,15423.0,10,0.0,0,0,10.0
81120,2017,6680.0,2,1.0,0,0,3.0
81120,2018,6690.0,2,0.0,0,0,2.0
81124,2017,2600.0,1,0.0,0,0,1.0
81124,2018,2508.0,1,0.0,0,0,1.0
81140,2017,11196.0,5,0.0,0,0,5.0
81140,2018,10699.0,5,0.0,0,0,5.0
81163,2017,10548.0,3,2.0,0,0,5.0
81163,2018,10063.0,5,2.0,0,1,8.0
81202,2017,977.0,0,0.0,1,0,1.0
81202,2018,959.0,0,0.0,1,0,1.0
81222,2017,3214.0,1,2.0,0,0,3.0
81222,2018,3379.0,1,2.0,0,0,3.0
81227,2017,2271.0,1,0.0,0,0,1.0
81227,2018,2200.0,1,0.0,0,0,1.0
81238,2017,1763.0,0,0.0,1,0,1.0
81238,2018,1733.0,0,0.0,1,0,1.0
81257,2017,6955.0,0,1.0,0,0,1.0
81257,2018,6835.0,1,0.0,0,0,1.0
81271,2017,8863.0,6,0.0,0,0,6.0
81271,2018,8863.0,5,0.0,0,0,5.0
81273,2017,3541.0,1,0.0,0,0,1.0
81273,2018,3471.0,1,0.0,0,0,1.0
81288,2017,2833.0,1,2.0,0,0,3.0
81288,2018,2774.0,1,2.0,0,0,3.0
82002,2017,3207.0,0,0.0,1,0,1.0
82002,2018,3226.0,0,0.0,1,0,1.0
82013,2017,3744.0,2,1.0,0,0,3.0
82013,2018,3753.0,2,1.0,0,0,3.0
82033,2017,13886.0,0,4.0,0,0,4.0
82033,2018,13626.0,0,4.0,0,0,4.0
82037,2017,6841.0,1,1.0,0,0,2.0
82037,2018,6908.0,1,1.0,0,0,2.0
82075,2017,3991.0,2,0.0,0,0,2.0
82075,2018,4056.0,1,0.0,0,0,1.0
82079,2017,3599.0,2,0.0,0,0,2.0
82079,2018,3722.0,2,0.0,0,0,2.0
82087,2017,2877.0,1,0.0,0,0,1.0
82087,2018,2860.0,1,0.0,0,0,1.0
82112,2017,12581.0,8,0.0,0,0,8.0
82112,2018,12652.0,8,0.0,0,0,8.0
82121,2017,59982.0,44,12.0,0,2,58.0
82121,2018,60444.0,42,12.0,0,2,56.0
82125,2017,6246.0,1,2.0,1,0,4.0
82125,2018,6297.0,0,2.0,1,0,3.0
82134,2017,5597.0,1,0.0,0,0,1.0
82134,2018,5613.0,0,0.0,0,0,0.0
82155,2017,1866.0,1,0.0,0,0,1.0
82155,2018,1858.0,0,0.0,0,0,0.0
82161,2017,3741.0,1,0.0,0,0,1.0
82161,2018,3752.0,0,0.0,0,0,0.0
82179,2017,2193.0,1,0.0,1,0,2.0
82179,2018,2200.0,0,0.0,1,0,1.0
83026,2017,1982.0,1,2.0,0,0,3.0
83026,2018,1982.0,1,2.0,0,0,3.0
83027,2017,5532.0,2,1.0,0,0,3.0
83027,2018,5635.0,2,1.0,0,0,3.0
83028,2017,1820.0,0,0.0,0,0,0.0
83028,2018,1870.0,1,0.0,0,0,1.0
83029,2017,3412.0,2,1.0,0,0,3.0
83029,2018,3297.0,2,1.0,0,0,3.0
83031,2017,4600.0,4,0.0,0,0,4.0
83031,2018,4661.0,4,0.0,0,0,4.0
83032,2017,3500.0,2,2.0,0,0,4.0
83032,2018,3500.0,2,1.0,0,0,3.0
83034,2017,10078.0,11,3.0,0,0,14.0
83034,2018,9986.0,11,3.0,0,0,14.0
83035,2017,4100.0,2,1.0,0,0,3.0
83035,2018,4000.0,2,1.0,0,0,3.0
83037,2017,1400.0,0,1.0,1,0,2.0
83037,2018,1400.0,0,0.0,1,0,1.0
83039,2017,165.0,0,0.0,0,0,0.0
83039,2018,147.0,0,1.0,0,0,1.0
83041,2017,702.0,0,2.0,0,0,2.0
83041,2018,702.0,0,2.0,0,0,2.0
83042,2017,12653.0,25,2.0,0,0,27.0
83042,2018,12232.0,25,3.0,0,0,28.0
83046,2017,2377.0,1,0.0,1,0,2.0
83046,2018,2246.0,0,0.0,1,0,1.0
83047,2017,16999.0,18,5.0,0,0,23.0
83047,2018,16999.0,19,0.0,0,0,19.0
83048,2017,3933.0,10,0.0,0,0,10.0
83048,2018,3700.0,12,7.0,0,0,19.0
83049,2017,10695.0,5,3.0,0,0,8.0
83049,2018,10593.0,6,0.0,0,0,6.0
83050,2017,41149.0,26,3.0,0,0,29.0
83050,2018,41149.0,27,7.0,0,0,34.0
83051,2017,1099.0,0,1.0,0,0,1.0
83051,2018,1141.0,0,1.0,1,0,2.0
83052,2017,341.0,0,0.0,0,0,0.0
83052,2018,344.0,0,0.0,1,0,1.0
83053,2017,2164.0,1,0.0,0,0,1.0
83053,2018,2325.0,1,0.0,0,0,1.0
83054,2017,8799.0,8,1.0,0,0,9.0
83054,2018,8700.0,6,1.0,0,0,7.0
83055,2017,5778.0,4,1.0,0,0,5.0
83055,2018,5778.0,4,1.0,0,0,5.0
83056,2017,2608.0,0,1.0,2,0,3.0
83056,2018,2600.0,0,1.0,1,0,2.0
83058,2017,4442.0,4,0.0,0,0,4.0
83058,2018,4480.0,4,0.0,0,0,4.0
83059,2017,2668.0,0,0.0,1,0,1.0
83059,2018,2870.0,2,1.0,0,0,3.0
83061,2017,53734.0,70,10.0,0,4,84.0
83061,2018,54023.0,70,11.0,0,4,85.0
83062,2017,25528.0,22,0.0,0,0,22.0
83062,2018,25000.0,22,0.0,0,0,22.0
83063,2017,1800.0,2,0.0,0,0,2.0
83063,2018,1882.0,2,0.0,0,0,2.0
83064,2017,5569.0,3,0.0,2,0,5.0
83064,2018,5500.0,3,1.0,2,0,6.0
83065,2017,2640.0,6,0.0,0,0,6.0
83065,2018,2640.0,6,0.0,0,0,6.0
83067,2017,4500.0,2,1.0,0,0,3.0
83067,2018,4282.0,3,0.0,0,0,3.0
83068,2017,4355.0,9,2.0,0,0,11.0
83068,2018,4479.0,8,2.0,0,0,10.0
83069,2017,57645.0,64,0.0,0,0,64.0
83069,2018,56799.0,73,8.0,0,0,81.0
83070,2017,5592.0,15,0.0,0,0,15.0
83070,2018,5822.0,15,0.0,0,0,15.0
83072,2017,10580.0,9,0.0,0,0,9.0
83072,2018,10580.0,9,0.0,0,0,9.0
83076,2017,900.0,1,0.0,0,0,1.0
83076,2018,912.0,1,1.0,0,0,2.0
83080,2017,872.0,1,0.0,0,0,1.0
83080,2018,853.0,1,0.0,0,0,1.0
83081,2017,6500.0,6,2.0,0,0,8.0
83081,2018,7000.0,5,3.0,0,0,8.0
83083,2017,1314.0,1,0.0,0,0,1.0
83083,2018,1390.0,1,0.0,0,0,1.0
83085,2017,2997.0,3,1.0,0,0,4.0
83085,2018,3068.0,3,1.0,0,0,4.0
83086,2017,9611.0,10,1.0,0,0,11.0
83086,2018,9611.0,11,0.0,0,0,11.0
83087,2017,4291.0,5,1.0,0,0,6.0
83087,2018,4534.0,5,1.0,0,0,6.0
83090,2017,13611.0,8,2.0,0,0,10.0
83090,2018,13538.0,9,2.0,0,0,11.0
83094,2017,2754.0,2,0.0,0,0,2.0
83094,2018,2726.0,2,0.0,0,0,2.0
83096,2017,1525.0,1,0.0,0,0,1.0
83096,2018,1588.0,1,1.0,0,1,3.0
83097,2017,4599.0,0,0.0,5,0,5.0
83097,2018,5280.0,0,2.0,2,0,4.0
83098,2017,10793.0,7,0.0,0,0,7.0
83098,2018,11500.0,9,0.0,0,0,9.0
83099,2017,7639.0,11,2.0,0,0,13.0
83099,2018,7960.0,11,2.0,0,0,13.0
83100,2017,4169.0,3,0.0,0,0,3.0
83100,2018,4169.0,3,0.0,0,0,3.0
83101,2017,2166.0,8,0.0,0,0,8.0
83101,2018,2150.0,8,8.0,0,0,16.0
83102,2017,2600.0,2,0.0,1,0,3.0
83102,2018,2409.0,1,0.0,1,0,2.0
83104,2017,4254.0,1,2.0,1,0,4.0
83104,2018,4264.0,1,2.0,1,0,4.0
83106,2017,4933.0,5,0.0,0,0,5.0
83106,2018,4992.0,4,0.0,0,0,4.0
83108,2017,2572.0,2,0.0,0,0,2.0
83108,2018,2644.0,2,0.0,0,0,2.0
83112,2017,12007.0,17,2.0,0,0,19.0
83112,2018,11925.0,17,3.0,0,0,20.0
83115,2017,14514.0,39,8.0,0,0,47.0
83115,2018,14514.0,39,8.0,0,0,47.0
83117,2017,1776.0,1,0.0,0,0,1.0
83117,2018,1700.0,2,0.0,0,0,2.0
