Dep,Nom Ville,Nombre d habitants,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de maîtres chiens de police municipale,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année
nan,VIGOULET AUZIL,924,0,1,0,0,0,31,31VIGOULET AUZIL,31578,2017
nan,VILLEFRANCHE DE LAURAGAIS,4300,3,1,0,0,0,31,31VILLEFRANCHE DE LAURAGAIS,31582,2017
nan,VILLEMUR SUR TARN,4975,3,0,0,0,0,31,31VILLEMUR SUR TARN,31584,2017
nan,VILLENEUVE DE RIVIERE,1800,0,0,1,0,0,31,31VILLENEUVE DE RIVIERE,31585,2017
nan,VILLENEUVE TOLOSANE,9397,3,1,0,0,0,31,31VILLENEUVE TOLOSANE,31588,2017
Gers (32),AUCH,21943,7,4,0,0,0,32,32AUCH,32013,2017
Auch,CAZAUBON,1661,1,0,0,0,0,32,32CAZAUBON,32096,2017
nan,CONDOM,6695,3,0,0,0,0,32,32CONDOM,32107,2017
nan,EAUZE,3896,2,0,0,0,0,32,32EAUZE,32119,2017
nan,FLEURANCE,6181,2,2,0,0,0,32,32FLEURANCE,32132,2017
nan,GIMONT,2973,1,2,0,0,0,32,32GIMONT,32147,2017
nan,ISLE JOURDAIN,8568,1,0,0,0,0,32,32ISLE JOURDAIN,32160,2017
nan,LECTOURE,3710,1,1,0,0,0,32,32LECTOURE,32208,2017
nan,MIRANDE,3483,3,0,0,0,0,32,32MIRANDE,32256,2017
nan,NOGARO,1980,1,0,0,0,0,32,32NOGARO,32296,2017
nan,MARCIAC,1247,0,0,1,0,0,32,32MARCIAC,32233,2017
nan,MAUVEZIN,2149,0,1,0,0,0,32,32MAUVEZIN,32249,2017
nan,SAINT CLAR,995,0,1,0,0,0,32,32SAINT CLAR,32370,2017
nan,SAINT PUY,592,0,0,1,0,0,32,32SAINT PUY,32404,2017
nan,SEISSAN,1100,0,1,0,0,0,32,32SEISSAN,32426,2017
nan,VIC FEZENSAC,3488,0,2,0,0,0,32,32VIC FEZENSAC,32462,2017
Bordeaux,AMBES,3200,1,0,1,0,0,33,33AMBES,33004,2017
nan,BASSENS,7094,3,0,0,0,0,33,33BASSENS,33032,2017
nan,BLANQUEFORT,15463,3,0,0,0,0,33,33BLANQUEFORT,33056,2017
nan,BORDEAUX,250776,114,44,0,0,0,33,33BORDEAUX,33063,2017
nan,BOULIAC,3500,1,0,0,0,0,33,33BOULIAC,33065,2017
nan,BOUSCAT,24000,4,0,0,0,0,33,33BOUSCAT,33069,2017
nan,BREDE,4583,2,0,0,0,0,33,33BREDE,33213,2017
nan,BRUGES,18000,7,0,0,0,0,33,33BRUGES,33075,2017
nan,CADAUJAC,6043,2,0,0,0,0,33,33CADAUJAC,33080,2017
nan,CANEJAN,5477,1,0,0,0,0,33,33CANEJAN,33090,2017
nan,CARBON BLANC,7500,2,0,0,0,0,33,33CARBON BLANC,33096,2017
nan,CENON,24945,10,5,0,0,0,33,33CENON,33119,2017
nan,CESTAS,17000,3,0,0,0,0,33,33CESTAS,33122,2017
nan,CREON,4600,0,1,0,0,0,33,33CREON,33140,2017
nan,EYSINES,22864,2,0,0,0,0,33,33EYSINES,33162,2017
nan,FLOIRAC,17000,4,0,0,0,0,33,33FLOIRAC,33167,2017
nan,GRADIGNAN,25719,0,3,0,0,0,33,33GRADIGNAN,33192,2017
nan,HAILLAN,10790,3,0,0,0,0,33,33HAILLAN,33200,2017
nan,LATRESNE,3352,0,1,0,0,0,33,33LATRESNE,33234,2017
nan,LEOGNAN,10100,2,2,0,0,0,33,33LEOGNAN,33238,2017
nan,LORMONT,21128,6,0,0,0,0,33,33LORMONT,33249,2017
nan,MERIGNAC,71000,19,3,0,0,0,33,33MERIGNAC,33281,2017
nan,MONTUSSAN,3147,1,0,0,0,0,33,33MONTUSSAN,33293,2017
nan,PAREMPUYRE,8118,1,0,0,0,0,33,33PAREMPUYRE,33312,2017
nan,PESSAC,63000,13,2,0,0,0,33,33PESSAC,33318,2017
nan,SADIRAC,4000,1,0,0,0,0,33,33SADIRAC,33363,2017
nan,SAINT JEAN D ILLAC,7500,3,0,0,0,0,33,33SAINT JEAN D ILLAC,33422,2017
nan,SAINT LOUBES,9700,2,0,0,0,0,33,33SAINT LOUBES,33433,2017
nan,SAINT LOUIS DE MONTFERRAND,2237,1,0,0,0,0,33,33SAINT LOUIS DE MONTFERRAND,33434,2017
nan,SAINT MEDARD EN JALLES,31235,6,0,0,0,0,33,33SAINT MEDARD EN JALLES,33449,2017
nan,SAINT SULPICE ET CAMEYRAC,4626,1,0,0,0,0,33,33SAINT SULPICE ET CAMEYRAC,33483,2017
nan,SAINTE EULALIE,4644,3,0,0,0,0,33,33SAINTE EULALIE,33397,2017
nan,TAILLAN MEDOC,10000,3,0,0,0,0,33,33TAILLAN MEDOC,33519,2017
nan,TALENCE,43000,12,11,0,0,0,33,33TALENCE,33522,2017
nan,VILLENAVE D ORNON,31967,9,0,0,0,0,33,33VILLENAVE D ORNON,33550,2017
nan,ANDERNOS LES BAINS,11926,9,4,0,1,0,33,33ANDERNOS LES BAINS,33005,2017
nan,ARCACHON,11188,13,3,0,0,0,33,33ARCACHON,33009,2017
nan,ARES,6243,6,0,0,0,0,33,33ARES,33011,2017
nan,AUDENGE,7200,2,0,0,0,0,33,33AUDENGE,33019,2017
nan,BIGANOS,10000,5,2,0,0,0,33,33BIGANOS,33051,2017
nan,GUJAN MESTRAS,22000,9,1,0,0,0,33,33GUJAN MESTRAS,33199,2017
nan,LANTON,10000,4,1,0,0,0,33,33LANTON,33229,2017
nan,TESTE DE BUCH,26400,19,4,0,1,1,33,33TESTE DE BUCH,33529,2017
nan,BARP,5409,2,0,0,0,0,33,33BARP,33029,2017
nan,TEICH,7837,2,0,0,0,0,33,33TEICH,33527,2017
nan,LEGE CAP FERRET,8200,10,8,0,0,0,33,33LEGE CAP FERRET,33236,2017
nan,MARCHEPRIME,4700,2,0,0,0,0,33,33MARCHEPRIME,33555,2017
nan,MIOS,9170,2,0,0,0,0,33,33MIOS,33284,2017
nan,SALLES,7000,2,0,0,0,0,33,33SALLES,33498,2017
nan,SAINT CIERS SUR GIRONDE,3095,1,0,0,0,0,33,33SAINT CIERS SUR GIRONDE,33389,2017
nan,SAINT SAVIN,2077,1,0,0,0,0,33,33SAINT SAVIN,33473,2017
nan,BLAYE,4665,2,0,0,0,0,33,33BLAYE,33058,2017
nan,SAINT ANDRE DE CUBZAC,7234,3,2,0,0,0,33,33SAINT ANDRE DE CUBZAC,33366,2017
nan,CAVIGNAC,1602,0,0,1,0,0,33,33CAVIGNAC,33114,2017
nan,SAINT CHRISTOLY DE BLAYE,1771,1,0,0,0,0,33,33SAINT CHRISTOLY DE BLAYE,33382,2017
nan,BOURG,2182,1,0,0,0,0,33,33BOURG,33067,2017
nan,BAZAS,4734,1,0,1,0,0,33,33BAZAS,33036,2017
nan,BOURDELLES,103,0,0,1,0,0,33,33BOURDELLES,33066,2017
nan,LANGON,7396,4,0,0,0,0,33,33LANGON,33227,2017
nan,REOLE,4091,3,0,0,0,0,33,33REOLE,33352,2017
nan,PIAN SUR GARONNE,834,0,0,1,0,0,33,33PIAN SUR GARONNE,33323,2017
nan,LANGOIRAN,2000,1,0,0,0,0,33,33LANGOIRAN,33226,2017
nan,PORTETS,2615,1,0,0,0,0,33,33PORTETS,33334,2017
nan,PREIGNAC,2183,0,1,0,0,0,33,33PREIGNAC,33337,2017
nan,RIONS,1576,0,1,0,0,0,33,33RIONS,33355,2017
nan,SAUVETERRE DE GUYENNE,1793,0,0,1,0,0,33,33SAUVETERRE DE GUYENNE,33506,2017
nan,TOULENNE,2541,1,0,0,0,0,33,33TOULENNE,33533,2017
nan,ARVEYRES,1983,0,1,0,0,0,33,33ARVEYRES,33015,2017
nan,CASTILLON LA BATAILLE,3111,2,2,0,0,0,33,33CASTILLON LA BATAILLE,33108,2017
nan,COUTRAS,8705,3,3,0,0,0,33,33COUTRAS,33138,2017
nan,ESPIET,782,0,1,0,0,0,33,33ESPIET,33157,2017
nan,GENISSAC,2002,1,0,0,0,0,33,33GENISSAC,33185,2017
nan,GUITRES,1641,0,1,0,0,0,33,33GUITRES,33198,2017
nan,IZON,5677,2,1,0,0,0,33,33IZON,33207,2017
nan,LIBOURNE,25522,12,6,0,0,0,33,33LIBOURNE,33243,2017
nan,MOULON,1023,0,0,1,0,0,33,33MOULON,33298,2017
nan,PINEUILH,4455,2,0,0,0,0,33,33PINEUILH,33324,2017
nan,SAINT DENIS DE PILE,5387,1,1,0,0,0,33,33SAINT DENIS DE PILE,33393,2017
nan,SAINT EMILION,1941,2,1,0,0,0,33,33SAINT EMILION,33394,2017
nan,SAINT GERMAIN DU PUCH,2189,1,0,0,0,0,33,33SAINT GERMAIN DU PUCH,33413,2017
nan,SAINT MEDARD DE GUIZIERES,2418,0,1,0,0,0,33,33SAINT MEDARD DE GUIZIERES,33447,2017
nan,SAINT SEURIN SUR L ISLE,3218,1,2,0,0,0,33,33SAINT SEURIN SUR L ISLE,33478,2017
nan,SAINTE FOY LA GRANDE,2451,3,0,0,0,0,33,33SAINTE FOY LA GRANDE,33402,2017
nan,VAYRES,3812,2,1,0,0,0,33,33VAYRES,33539,2017
nan,CASTELNAU DE MEDOC,4600,2,0,0,0,0,33,33CASTELNAU DE MEDOC,33104,2017
nan,GAILLAN EN MEDOC,2275,0,1,0,0,0,33,33GAILLAN EN MEDOC,33177,2017
nan,GRAYAN ET L HOPITAL,1340,1,0,0,0,0,33,33GRAYAN ET L HOPITAL,33193,2017
nan,HOURTIN,3432,2,1,0,0,0,33,33HOURTIN,33203,2017
nan,LACANAU,4552,8,7,0,1,1,33,33LACANAU,33214,2017
nan,LESPARRE MEDOC,5699,2,1,0,0,0,33,33LESPARRE MEDOC,33240,2017
nan,PORGE,2800,2,0,0,0,0,33,33PORGE,33333,2017
nan,VERDON SUR MER,1397,0,1,0,0,0,33,33VERDON SUR MER,33544,2017
nan,MOULIS EN MEDOC,1834,0,0,1,0,0,33,33MOULIS EN MEDOC,33297,2017
nan,NAUJAC SUR MER,1046,0,4,0,0,0,33,33NAUJAC SUR MER,33300,2017
nan,SAINT ESTEPHE,1642,0,1,0,0,0,33,33SAINT ESTEPHE,33395,2017
nan,SAINT JULIEN BEYCHEVELLE,618,0,1,0,0,0,33,33SAINT JULIEN BEYCHEVELLE,33423,2017
nan,SAINT LAURENT MEDOC,4583,1,1,0,0,0,33,33SAINT LAURENT MEDOC,33424,2017
nan,SAINTE HELENE,2700,0,1,0,0,0,33,33SAINTE HELENE,33417,2017
nan,SOULAC SUR MER,2647,6,0,0,2,2,33,33SOULAC SUR MER,33514,2017
nan,TALAIS,730,0,1,0,0,0,33,33TALAIS,33521,2017
nan,VENDAYS MONTALIVET,2442,2,3,0,0,0,33,33VENDAYS MONTALIVET,33540,2017
nan,VENSAC,950,1,0,0,0,0,33,33VENSAC,33541,2017
nan,VERTHEUIL,1282,0,1,0,0,0,33,33VERTHEUIL,33545,2017
Hérault (34),ABEILHAN,1670,0,1,0,0,0,34,34ABEILHAN,34001,2017
Montpellier,ADISSAN,1124,0,1,0,0,0,34,34ADISSAN,34002,2017
nan,AGDE,26512,51,9,3,4,2,34,34AGDE,34003,2017
nan,ANIANE,2950,2,0,0,0,0,34,34ANIANE,34010,2017
nan,AUMELAS,510,0,1,0,0,0,34,34AUMELAS,34016,2017
nan,BAILLARGUES,7105,5,0,0,0,0,34,34BAILLARGUES,34022,2017
nan,BALARUC LE VIEUX,2611,2,1,0,0,0,34,34BALARUC LE VIEUX,34024,2017
nan,BALARUC LES BAINS,6851,7,1,0,0,0,34,34BALARUC LES BAINS,34023,2017
nan,BASSAN,1944,1,0,0,0,0,34,34BASSAN,34025,2017
nan,BEDARIEUX,6366,8,1,0,0,0,34,34BEDARIEUX,34028,2017
nan,BESSAN,4857,3,0,0,0,0,34,34BESSAN,34031,2017
nan,BEZIERS,77061,85,44,4,2,1,34,34BEZIERS,34032,2017
nan,BOUJAN SUR LIBRON,3413,2,5,0,0,0,34,34BOUJAN SUR LIBRON,34037,2017
nan,BOUSQUET D ORB,1609,1,0,0,0,0,34,34BOUSQUET D ORB,34038,2017
nan,BOUZIGUES,1724,1,1,0,0,0,34,34BOUZIGUES,34039,2017
nan,CANET,3493,1,0,0,0,0,34,34CANET,34051,2017
nan,CAPESTANG,3210,3,0,0,0,0,34,34CAPESTANG,34052,2017
nan,CASTELNAU DE GUERS,1173,1,0,0,0,0,34,34CASTELNAU DE GUERS,34056,2017
nan,CASTELNAU LE LEZ,19504,19,7,0,2,2,34,34CASTELNAU LE LEZ,34057,2017
nan,CASTRIES,6041,4,0,0,0,0,34,34CASTRIES,34058,2017
nan,CAUX,2588,2,1,0,0,0,34,34CAUX,34063,2017
nan,CAZOULS D HERAULT,408,0,1,0,0,0,34,34CAZOULS D HERAULT,34068,2017
nan,CAZOULS LES BEZIERS,4925,4,0,0,0,0,34,34CAZOULS LES BEZIERS,34069,2017
nan,CERS,2349,1,1,0,0,0,34,34CERS,34073,2017
nan,CESSENON SUR ORB,2240,0,0,1,0,0,34,34CESSENON SUR ORB,34074,2017
nan,CLAPIERS,5426,4,0,0,0,0,34,34CLAPIERS,34077,2017
nan,CLARET,1423,1,0,0,0,0,34,34CLARET,34078,2017
nan,CLERMONT L HERAULT,8481,8,2,0,0,0,34,34CLERMONT L HERAULT,34079,2017
nan,COLOMBIERS,2397,2,0,0,0,0,34,34COLOMBIERS,34081,2017
nan,COMBAILLAUX,1453,1,0,0,0,0,34,34COMBAILLAUX,34082,2017
nan,CORNEILHAN,1738,1,0,0,0,0,34,34CORNEILHAN,34084,2017
nan,COURNONTERRAL,5790,3,0,0,0,0,34,34COURNONTERRAL,34088,2017
nan,CREISSAN,1394,1,0,0,0,0,34,34CREISSAN,34089,2017
nan,CRES,9220,7,0,0,0,0,34,34CRES,34090,2017
nan,ESPONDEILHAN,1057,1,0,0,0,0,34,34ESPONDEILHAN,34094,2017
nan,FABREGUES,6739,6,1,0,0,0,34,34FABREGUES,34095,2017
nan,FLORENSAC,5073,3,0,0,0,0,34,34FLORENSAC,34101,2017
nan,FRONTIGNAN,22771,21,3,0,0,0,34,34FRONTIGNAN,34108,2017
nan,GABIAN,853,1,0,0,0,0,34,34GABIAN,34109,2017
nan,GANGES,3916,3,0,0,0,0,34,34GANGES,34111,2017
nan,GIGEAN,6399,4,1,0,0,0,34,34GIGEAN,34113,2017
nan,GIGNAC,5905,4,2,0,0,0,34,34GIGNAC,34114,2017
nan,GRABELS,7939,6,0,0,0,0,34,34GRABELS,34116,2017
nan,GRANDE MOTTE,8755,27,2,0,0,0,34,34GRANDE MOTTE,34344,2017
nan,HEREPIAN,1552,0,1,0,0,0,34,34HEREPIAN,34119,2017
nan,JACOU,6756,3,0,0,0,0,34,34JACOU,34120,2017
nan,JUVIGNAC,10629,8,1,0,0,0,34,34JUVIGNAC,34123,2017
nan,LAMALOU LES BAINS,2644,2,1,0,0,0,34,34LAMALOU LES BAINS,34126,2017
nan,LANSARGUES,3085,2,0,0,0,0,34,34LANSARGUES,34127,2017
nan,LAROQUE,1592,0,1,0,0,0,34,34LAROQUE,34128,2017
nan,LATTES,16298,19,5,0,0,0,34,34LATTES,34129,2017
nan,LAURENS,1609,1,0,0,0,0,34,34LAURENS,34130,2017
nan,LAVERUNE,3161,3,0,0,0,0,34,34LAVERUNE,34134,2017
nan,LESPIGNAN,3208,3,0,0,0,0,34,34LESPIGNAN,34135,2017
nan,LEZIGNAN LA CEBE,1562,0,1,0,0,0,34,34LEZIGNAN LA CEBE,34136,2017
nan,LIGNAN SUR ORB,3055,0,0,2,0,0,34,34LIGNAN SUR ORB,34140,2017
nan,LODEVE,7381,7,2,0,0,0,34,34LODEVE,34142,2017
nan,LOUPIAN,2161,2,1,1,0,0,34,34LOUPIAN,34143,2017
nan,LUNEL,25178,37,7,1,0,0,34,34LUNEL,34145,2017
nan,LUNEL VIEL,3819,4,0,0,0,0,34,34LUNEL VIEL,34146,2017
nan,MAGALAS,3368,2,1,0,0,0,34,34MAGALAS,34147,2017
nan,MARAUSSAN,4201,3,0,1,0,0,34,34MARAUSSAN,34148,2017
nan,MARSEILLAN,7808,11,4,0,0,0,34,34MARSEILLAN,34150,2017
nan,MARSILLARGUES,6207,7,1,0,0,0,34,34MARSILLARGUES,34151,2017
nan,MAUGUIO,17219,22,4,0,0,0,34,34MAUGUIO,34154,2017
nan,MAUREILHAN,2057,2,1,0,0,0,34,34MAUREILHAN,34155,2017
nan,MEZE,11537,8,3,0,0,0,34,34MEZE,34157,2017
nan,MIREVAL,3346,1,1,0,0,0,34,34MIREVAL,34159,2017
nan,MONTADY,4059,2,1,0,0,0,34,34MONTADY,34161,2017
nan,MONTAGNAC,4127,3,2,0,0,0,34,34MONTAGNAC,34162,2017
nan,MONTARNAUD,2856,2,0,0,0,0,34,34MONTARNAUD,34163,2017
nan,MONTBAZIN,2999,2,1,0,0,0,34,34MONTBAZIN,34165,2017
nan,MONTBLANC,2854,3,0,0,0,0,34,34MONTBLANC,34166,2017
nan,MONTFERRIER SUR LEZ,3634,2,0,0,0,0,34,34MONTFERRIER SUR LEZ,34169,2017
nan,MONTPELLIER,277639,186,55,0,0,0,34,34MONTPELLIER,34172,2017
nan,MUDAISON,2538,0,1,1,0,0,34,34MUDAISON,34176,2017
nan,MURVIEL LES BEZIERS,3052,2,0,0,0,0,34,34MURVIEL LES BEZIERS,34178,2017
nan,MURVIEL LES MONTPELLIER,1900,0,0,1,0,0,34,34MURVIEL LES MONTPELLIER,34179,2017
nan,NEZIGNAN L EVEQUE,1800,2,0,0,0,0,34,34NEZIGNAN L EVEQUE,34182,2017
nan,NISSAN LEZ ENSERUNE,3981,2,1,0,0,0,34,34NISSAN LEZ ENSERUNE,34183,2017
nan,OLONZAC,1803,1,1,0,0,0,34,34OLONZAC,34189,2017
nan,PALAVAS LES FLOTS,6173,18,3,0,0,0,34,34PALAVAS LES FLOTS,34192,2017
nan,PAULHAN,3820,4,1,0,0,0,34,34PAULHAN,34194,2017
nan,PEROLS,9040,11,3,0,0,0,34,34PEROLS,34198,2017
nan,PEZENAS,8553,9,4,0,0,0,34,34PEZENAS,34199,2017
nan,PIGNAN,6669,5,2,0,0,0,34,34PIGNAN,34202,2017
nan,PINET,1542,1,0,0,0,0,34,34PINET,34203,2017
nan,POMEROLS,2280,1,1,0,0,0,34,34POMEROLS,34207,2017
nan,PORTIRAGNES,3303,5,0,0,0,0,34,34PORTIRAGNES,34209,2017
nan,POUSSAN,6030,6,2,0,0,0,34,34POUSSAN,34213,2017
nan,POUZOLLES,1153,1,0,0,0,0,34,34POUZOLLES,34214,2017
nan,PUISSALICON,1313,0,1,0,0,0,34,34PUISSALICON,34224,2017
nan,PUISSERGUIER,2874,1,0,0,0,0,34,34PUISSERGUIER,34225,2017
nan,QUARANTE,1749,1,0,0,0,0,34,34QUARANTE,34226,2017
nan,RIOLS,781,0,0,1,0,0,34,34RIOLS,34229,2017
nan,ROUJAN,2057,3,0,0,0,0,34,34ROUJAN,34237,2017
nan,SAINT AUNES,3212,2,0,0,0,0,34,34SAINT AUNES,34240,2017
nan,SAINT ANDRE DE SANGONIS,5648,4,0,0,0,0,34,34SAINT ANDRE DE SANGONIS,34239,2017
nan,SAINT BAUZILLE DE PUTOIS,1910,1,0,0,0,0,34,34SAINT BAUZILLE DE PUTOIS,34243,2017
nan,SAINT BRES,2853,2,0,0,0,0,34,34SAINT BRES,34244,2017
nan,SAINT CHINIAN,1841,1,0,0,0,0,34,34SAINT CHINIAN,34245,2017
nan,SAINT CHRISTOL,1376,0,0,1,0,0,34,34SAINT CHRISTOL,34246,2017
nan,SAINT CLEMENT DE RIVIERE,4804,6,1,0,0,0,34,34SAINT CLEMENT DE RIVIERE,34247,2017
nan,SAINT DREZERY,2319,1,0,0,0,0,34,34SAINT DREZERY,34249,2017
nan,SAINT GELY DU FESC,9625,9,0,1,0,0,34,34SAINT GELY DU FESC,34255,2017
nan,SAINT GENIES DE FONTEDIT,1542,1,0,0,0,0,34,34SAINT GENIES DE FONTEDIT,34258,2017
nan,SAINT GEORGES D ORQUES,5421,5,0,0,1,1,34,34SAINT GEORGES D ORQUES,34259,2017
nan,SAINT GUILHEM LE DESERT,259,1,1,0,0,0,34,34SAINT GUILHEM LE DESERT,34261,2017
nan,SAINT JEAN DE FOS,1621,0,1,0,0,0,34,34SAINT JEAN DE FOS,34267,2017
nan,SAINT JEAN DE VEDAS,9069,7,1,0,0,0,34,34SAINT JEAN DE VEDAS,34270,2017
nan,SAINT JUST,3153,1,0,0,0,0,34,34SAINT JUST,34272,2017
nan,SAINT MARTIN DE LONDRES,2650,1,0,0,0,0,34,34SAINT MARTIN DE LONDRES,34274,2017
nan,SAINT MATHIEU DE TREVIERS,4670,2,1,0,0,0,34,34SAINT MATHIEU DE TREVIERS,34276,2017
nan,SAINT NAZAIRE DE PEZAN,622,0,0,1,0,0,34,34SAINT NAZAIRE DE PEZAN,34280,2017
nan,SAINT PARGOIRE,2218,0,0,1,0,0,34,34SAINT PARGOIRE,34281,2017
nan,SAINT PONS DE THOMIERES,2121,1,0,0,0,0,34,34SAINT PONS DE THOMIERES,34284,2017
nan,SAINT THIBERY,2453,2,0,0,0,0,34,34SAINT THIBERY,34289,2017
nan,SAUSSAN,1488,1,1,0,0,0,34,34SAUSSAN,34295,2017
nan,SAUVIAN,5144,3,0,0,0,0,34,34SAUVIAN,34298,2017
nan,SERIGNAN,7146,6,3,0,0,0,34,34SERIGNAN,34299,2017
nan,SERVIAN,4554,4,0,0,0,0,34,34SERVIAN,34300,2017
nan,SETE,43620,36,11,0,0,0,34,34SETE,34301,2017
nan,SOUBES,911,0,0,1,0,0,34,34SOUBES,34304,2017
nan,SUSSARGUES,2691,1,0,0,0,0,34,34SUSSARGUES,34307,2017
nan,TEYRAN,4606,4,0,0,1,1,34,34TEYRAN,34309,2017
nan,THEZAN LES BEZIERS,2966,1,1,0,0,0,34,34THEZAN LES BEZIERS,34310,2017
nan,VAILHAUQUES,2619,1,2,0,0,0,34,34VAILHAUQUES,34320,2017
nan,VALRAS PLAGE,4284,9,0,0,0,0,34,34VALRAS PLAGE,34324,2017
nan,VENDARGUES,6155,4,2,0,1,1,34,34VENDARGUES,34327,2017
nan,VENDRES,2766,3,0,0,0,0,34,34VENDRES,34329,2017
nan,VIAS,5591,9,3,0,0,0,34,34VIAS,34332,2017
nan,VIC LA GARDIOLE,3244,1,1,0,0,0,34,34VIC LA GARDIOLE,34333,2017
nan,VILLENEUVE LES BEZIERS,4341,8,4,0,0,0,34,34VILLENEUVE LES BEZIERS,34336,2017
nan,VILLENEUVE LES MAGUELONE,9625,8,2,1,0,0,34,34VILLENEUVE LES MAGUELONE,34337,2017
nan,VILLEVEYRAC,3777,1,1,0,0,0,34,34VILLEVEYRAC,34341,2017
Ille-et-Vilaine (35),ACIGNE,6702,2,0,0,0,0,35,35ACIGNE,35001,2017
Rennes,ANTRAIN,1400,0,0,1,0,0,35,35ANTRAIN,35004,2017
nan,ARGENTRE DU PLESSIS,4428,0,1,1,0,0,35,35ARGENTRE DU PLESSIS,35006,2017
nan,BAIN DE BRETAGNE,7503,1,0,0,0,0,35,35BAIN DE BRETAGNE,35012,2017
nan,BETTON,11198,2,0,0,0,0,35,35BETTON,35024,2017
nan,BRUZ,17372,3,0,0,0,0,35,35BRUZ,35047,2017
nan,CANCALE,5200,1,1,0,0,0,35,35CANCALE,35049,2017
nan,CESSON SEVIGNE,18095,9,0,0,0,0,35,35CESSON SEVIGNE,35051,2017
nan,CHANTEPIE,10904,3,0,0,0,0,35,35CHANTEPIE,35055,2017
nan,CHARTRES DE BRETAGNE,7600,1,0,0,0,0,35,35CHARTRES DE BRETAGNE,35066,2017
nan,CHATEAUBOURG,7054,1,0,0,0,0,35,35CHATEAUBOURG,35068,2017
nan,CHATEAUGIRON,9343,0,1,0,0,0,35,35CHATEAUGIRON,35069,2017
nan,COMBOURG,6010,0,0,1,0,0,35,35COMBOURG,35085,2017
nan,DINARD,10560,17,2,0,1,0,35,35DINARD,35093,2017
nan,DOMAGNE,2334,0,1,0,0,0,35,35DOMAGNE,35096,2017
nan,FOUGERES,21064,2,0,0,0,0,35,35FOUGERES,35115,2017
nan,GUICHEN,8422,1,0,0,0,0,35,35GUICHEN,35126,2017
nan,JANZE,8400,2,0,0,0,0,35,35JANZE,35136,2017
nan,HERMITAGE,4127,1,0,0,0,0,35,35HERMITAGE,35131,2017
nan,BOUEXIERE,4396,1,0,0,0,0,35,35BOUEXIERE,35031,2017
nan,GUERCHE DE BRETAGNE,4475,1,0,0,0,0,35,35GUERCHE DE BRETAGNE,35125,2017
nan,RICHARDAIS,2400,1,0,0,0,0,35,35RICHARDAIS,35241,2017
nan,LAILLE,5200,1,0,0,0,0,35,35LAILLE,35139,2017
nan,PERTRE,1500,0,1,0,0,0,35,35PERTRE,35217,2017
nan,RHEU,8249,2,0,0,0,0,35,35RHEU,35240,2017
nan,LIFFRE,7500,3,0,0,0,0,35,35LIFFRE,35152,2017
nan,LOUVIGNE DU DESERT,3520,1,0,0,0,0,35,35LOUVIGNE DU DESERT,35162,2017
nan,MAEN ROCH,4732,0,3,0,0,0,35,35MAEN ROCH,35257,2017
nan,MARTIGNE FERCHAUD,2619,0,0,0,0,0,35,35MARTIGNE FERCHAUD,35167,2017
nan,MINIAC MORVAN,3882,0,1,0,0,0,35,35MINIAC MORVAN,35179,2017
nan,MONTAUBAN DE BRETAGNE,5500,1,0,0,0,0,35,35MONTAUBAN DE BRETAGNE,35184,2017
nan,MONTFORT SUR MEU,6746,2,0,0,0,0,35,35MONTFORT SUR MEU,35188,2017
nan,MORDELLES,7250,2,0,0,0,0,35,35MORDELLES,35196,2017
nan,NOYAL SUR VILAINE,5962,1,0,0,0,0,35,35NOYAL SUR VILAINE,35207,2017
nan,NOYAL CHATILLON SUR SEICHE,7000,2,0,0,0,0,35,35NOYAL CHATILLON SUR SEICHE,35206,2017
nan,PACE,11817,2,0,0,0,0,35,35PACE,35210,2017
nan,PLELAN LE GRAND,3772,1,0,0,0,0,35,35PLELAN LE GRAND,35223,2017
nan,PLEURTUIT,6750,1,1,0,0,0,35,35PLEURTUIT,35228,2017
nan,REDON,9844,6,0,0,0,0,35,35REDON,35236,2017
nan,RENNES,215366,73,20,0,4,4,35,35RENNES,35238,2017
nan,SAINT AUBIN D AUBIGNE,3792,0,1,0,0,0,35,35SAINT AUBIN D AUBIGNE,35251,2017
nan,SAINT GREGOIRE,9885,3,1,0,0,0,35,35SAINT GREGOIRE,35278,2017
nan,SAINT MEEN LE GRAND,4745,1,0,0,0,0,35,35SAINT MEEN LE GRAND,35297,2017
nan,SAINT BRIAC SUR MER,1960,1,1,0,0,0,35,35SAINT BRIAC SUR MER,35256,2017
nan,SAINT LUNAIRE,2200,1,0,0,0,0,35,35SAINT LUNAIRE,35287,2017
nan,SAINT MALO,47045,40,2,0,6,4,35,35SAINT MALO,35288,2017
nan,SAINT SULIAC,953,0,1,0,0,0,35,35SAINT SULIAC,35314,2017
nan,THORIGNE FOUILLARD,8700,2,0,0,0,0,35,35THORIGNE FOUILLARD,35334,2017
nan,VAL D IZE,2588,0,0,1,0,0,35,35VAL D IZE,35347,2017
nan,VERN SUR SEICHE,8079,1,1,0,0,0,35,35VERN SUR SEICHE,35352,2017
nan,VITRE,18378,6,4,0,0,0,35,35VITRE,35360,2017
Indre (36),CHATEAUROUX,45496,22,5,0,0,0,36,36CHATEAUROUX,36044,2017
Chateauroux,BUZANCAIS,4545,3,0,0,0,0,36,36BUZANCAIS,36031,2017
