CODGEO,Année,somme_ligne_effectifs,Nombre d habitants,CODGEO_2024,annee,somme_ligne_delits
51573,2017,2.0,10200.0,51573,2017,443
42005,2018,5.0,10200.0,42005,2018,378
51573,2018,3.0,10200.0,51573,2018,348
97614,2017,4.0,10203.0,97614,2017,224
97614,2018,4.0,10203.0,97614,2018,186
18197,2018,9.0,10205.0,18197,2018,459
86041,2017,3.0,10206.0,86041,2017,338
97227,2017,6.0,10238.0,97227,2017,385
59636,2018,5.0,10245.0,59636,2018,349
59636,2017,4.0,10245.0,59636,2017,371
97603,2018,5.0,10282.0,97603,2018,293
97603,2017,6.0,10282.0,97603,2017,270
6149,2017,15.0,10285.0,6149,2017,405
10362,2017,5.0,10302.0,10362,2017,485
10362,2018,4.0,10302.0,10362,2018,460
13069,2018,7.0,10308.0,13069,2018,253
18197,2017,6.0,10310.0,18197,2017,517
78138,2017,6.0,10327.0,78138,2017,438
21171,2018,3.0,10330.0,21171,2018,216
97124,2017,9.0,10335.0,97124,2017,300
77307,2017,16.0,10337.0,77307,2017,522
91661,2017,6.0,10371.0,91661,2017,333
79202,2018,6.0,10381.0,79202,2018,600
79202,2017,5.0,10381.0,79202,2017,612
64335,2018,4.0,10393.0,64335,2018,351
25580,2017,3.0,10400.0,25580,2017,348
37195,2017,5.0,10403.0,37195,2017,385
91552,2017,5.0,10413.0,91552,2017,409
26252,2018,9.0,10417.0,26252,2018,541
59386,2018,5.0,10424.0,59386,2018,422
37195,2018,3.0,10434.0,37195,2018,386
69271,2018,10.0,10437.0,69271,2018,576
77067,2018,12.0,10441.0,77067,2018,436
67067,2018,4.0,10451.0,67067,2018,259
67067,2017,4.0,10451.0,67067,2017,205
28229,2018,7.0,10471.0,28229,2018,417
28229,2017,8.0,10471.0,28229,2017,430
91661,2018,6.0,10472.0,91661,2018,403
68375,2017,2.0,10492.0,68375,2017,244
97105,2018,11.0,10493.0,97105,2018,789
26057,2017,5.0,10497.0,26057,2017,363
27056,2018,5.0,10500.0,27056,2018,573
13100,2018,17.0,10500.0,13100,2018,558
59616,2018,4.0,10500.0,59616,2018,341
25580,2018,4.0,10500.0,25580,2018,314
13100,2017,19.0,10500.0,13100,2017,579
38416,2017,4.0,10500.0,38416,2017,253
31488,2017,4.0,10500.0,31488,2017,232
63164,2017,5.0,10500.0,63164,2017,512
6149,2018,16.0,10500.0,6149,2018,478
59011,2018,3.0,10500.0,59011,2018,449
38158,2017,7.0,10500.0,38158,2017,712
64335,2017,3.0,10505.0,64335,2017,410
91200,2018,3.0,10507.0,91200,2018,453
91200,2017,2.0,10507.0,91200,2017,407
30202,2017,52.0,10512.0,30202,2017,363
30202,2018,20.0,10512.0,30202,2018,298
66008,2018,27.0,10516.0,66008,2018,1226
66008,2017,27.0,10516.0,66008,2017,1184
78138,2018,6.0,10518.0,78138,2018,336
63164,2018,5.0,10525.0,63164,2018,613
62587,2018,2.0,10526.0,62587,2018,464
62587,2017,2.0,10526.0,62587,2017,411
46102,2017,6.0,10527.0,46102,2017,429
46102,2018,5.0,10544.0,46102,2018,397
97124,2018,9.0,10547.0,97124,2018,246
81163,2017,5.0,10548.0,81163,2017,464
35093,2017,19.0,10560.0,35093,2017,475
83072,2018,9.0,10580.0,83072,2018,318
83072,2017,9.0,10580.0,83072,2017,325
68375,2018,2.0,10583.0,68375,2018,266
83049,2018,6.0,10593.0,83049,2018,334
60157,2017,3.0,10596.0,60157,2017,515
34123,2018,11.0,10629.0,34123,2018,475
34123,2017,9.0,10629.0,34123,2017,426
35055,2018,3.0,10656.0,35055,2018,422
44129,2017,2.0,10689.0,44129,2017,235
83049,2017,8.0,10695.0,83049,2017,362
81140,2018,5.0,10699.0,81140,2018,316
33051,2018,6.0,10700.0,33051,2018,327
35093,2018,21.0,10711.0,35093,2018,396
27467,2018,7.0,10714.0,27467,2018,596
91216,2017,3.0,10766.0,91216,2017,439
38317,2018,5.0,10769.0,38317,2018,609
62048,2018,6.0,10773.0,62048,2018,580
59324,2017,8.0,10779.0,59324,2017,465
97105,2017,11.0,10787.0,97105,2017,895
33200,2017,3.0,10790.0,33200,2017,385
83098,2017,7.0,10793.0,83098,2017,415
24053,2018,2.0,10794.0,24053,2018,199
67130,2018,7.0,10813.0,67130,2018,350
60157,2018,3.0,10817.0,60157,2018,540
1354,2017,3.0,10824.0,1354,2017,294
62048,2017,6.0,10840.0,62048,2017,446
37109,2017,5.0,10853.0,37109,2017,209
31488,2018,4.0,10878.0,31488,2018,245
35055,2017,3.0,10904.0,35055,2017,370
11206,2017,5.0,10918.0,11206,2017,444
37109,2018,4.0,10928.0,37109,2018,179
13106,2018,9.0,10933.0,13106,2018,590
44129,2018,2.0,10967.0,44129,2018,289
42184,2017,1.0,10981.0,42184,2017,320
42184,2018,1.0,10981.0,42184,2018,249
7324,2017,5.0,11000.0,7324,2017,396
13075,2018,10.0,11000.0,13075,2018,539
7102,2017,6.0,11000.0,7102,2017,306
31116,2017,10.0,11000.0,31116,2017,212
33284,2018,3.0,11000.0,33284,2018,165
31483,2017,8.0,11000.0,31483,2017,590
91573,2018,7.0,11000.0,91573,2018,417
31116,2018,10.0,11000.0,31116,2018,214
91216,2018,3.0,11000.0,91216,2018,393
22050,2017,7.0,11003.0,22050,2017,788
74208,2018,6.0,11011.0,74208,2018,315
27056,2017,6.0,11031.0,27056,2017,621
44132,2018,12.0,11037.0,44132,2018,516
77487,2017,6.0,11039.0,77487,2017,366
69243,2017,6.0,11048.0,69243,2017,385
69243,2018,6.0,11048.0,69243,2018,350
83130,2018,11.0,11056.0,83130,2018,469
72003,2018,1.0,11073.0,72003,2018,561
13110,2018,9.0,11079.0,13110,2018,327
76410,2018,5.0,11080.0,76410,2018,458
44132,2017,7.0,11092.0,44132,2017,629
21171,2017,4.0,11097.0,21171,2017,239
83130,2017,10.0,11098.0,83130,2017,370
69273,2017,7.0,11100.0,69273,2017,596
60141,2018,14.0,11100.0,60141,2018,602
97353,2017,5.0,11106.0,97353,2017,157
67130,2017,7.0,11119.0,67130,2017,308
60141,2017,16.0,11122.0,60141,2017,573
33366,2018,5.0,11127.0,33366,2018,574
38317,2017,5.0,11133.0,38317,2017,544
97616,2017,8.0,11156.0,97616,2017,242
97616,2018,8.0,11156.0,97616,2018,266
87154,2018,2.0,11156.0,87154,2018,289
33200,2018,3.0,11162.0,33200,2018,337
63284,2017,2.0,11166.0,63284,2017,459
76410,2017,4.0,11170.0,76410,2017,445
69069,2017,4.0,11183.0,69069,2017,346
33009,2017,16.0,11188.0,33009,2017,954
72003,2017,1.0,11190.0,72003,2017,509
81140,2017,5.0,11196.0,81140,2017,400
87154,2017,2.0,11196.0,87154,2017,304
35024,2017,2.0,11198.0,35024,2017,245
21617,2018,2.0,11204.0,21617,2018,258
62318,2018,7.0,11212.0,62318,2018,464
62318,2017,8.0,11212.0,62318,2017,561
77487,2018,6.0,11221.0,77487,2018,344
85226,2018,5.0,11222.0,85226,2018,479
85226,2017,5.0,11222.0,85226,2017,436
69273,2018,6.0,11277.0,69273,2018,722
64430,2018,4.0,11292.0,64430,2018,394
67348,2017,9.0,11296.0,67348,2017,353
59544,2018,4.0,11300.0,59544,2018,326
37050,2017,4.0,11300.0,37050,2017,444
59544,2017,6.0,11305.0,59544,2017,365
22215,2017,2.0,11326.0,22215,2017,256
95210,2017,31.0,11330.0,95210,2017,706
63032,2017,3.0,11350.0,63032,2017,350
95210,2018,26.0,11355.0,95210,2018,730
77407,2017,6.0,11356.0,77407,2017,521
69069,2018,5.0,11362.0,69069,2018,340
64430,2017,4.0,11365.0,64430,2017,401
68112,2018,1.0,11384.0,68112,2018,453
84141,2017,17.0,11387.0,84141,2017,374
83148,2017,17.0,11391.0,83148,2017,423
22214,2018,2.0,11398.0,22214,2018,58
13106,2017,7.0,11400.0,13106,2017,597
64422,2018,2.0,11418.0,64422,2018,568
7324,2018,5.0,11423.0,7324,2018,439
21617,2017,2.0,11439.0,21617,2017,271
97615,2018,24.0,11442.0,97615,2018,528
97615,2017,20.0,11442.0,97615,2017,539
76484,2017,3.0,11444.0,76484,2017,375
67348,2018,9.0,11461.0,67348,2018,422
29235,2017,1.0,11470.0,29235,2017,304
29235,2018,1.0,11470.0,29235,2018,297
97401,2018,2.0,11471.0,97401,2018,211
64422,2017,2.0,11480.0,64422,2017,416
74208,2017,6.0,11485.0,74208,2017,271
13110,2017,10.0,11500.0,13110,2017,364
37050,2018,4.0,11500.0,37050,2018,543
83098,2018,9.0,11500.0,83098,2018,377
33009,2018,18.0,11500.0,33009,2018,910
97401,2017,2.0,11504.0,97401,2017,189
69027,2018,7.0,11513.0,69027,2018,578
69027,2017,7.0,11513.0,69027,2017,529
59273,2018,11.0,11513.0,59273,2018,409
53062,2018,3.0,11525.0,53062,2018,469
34157,2017,11.0,11537.0,34157,2017,501
34157,2018,11.0,11537.0,34157,2018,416
62758,2018,4.0,11553.0,62758,2018,505
62758,2017,4.0,11553.0,62758,2017,528
35024,2018,2.0,11564.0,35024,2018,224
78624,2017,5.0,11570.0,78624,2017,397
77307,2018,16.0,11577.0,77307,2018,509
13007,2018,12.0,11583.0,13007,2018,302
59383,2017,5.0,11590.0,59383,2017,414
59383,2018,5.0,11591.0,59383,2018,479
78624,2018,9.0,11600.0,78624,2018,394
53062,2017,3.0,11600.0,53062,2017,488
7102,2018,6.0,11600.0,7102,2018,316
31506,2017,5.0,11631.0,31506,2017,409
30341,2018,19.0,11635.0,30341,2018,371
30341,2017,20.0,11635.0,30341,2017,380
63430,2017,8.0,11643.0,63430,2017,564
68112,2017,2.0,11647.0,68112,2017,339
1033,2018,9.0,11666.0,1033,2018,681
78029,2017,14.0,11675.0,78029,2017,569
1173,2017,6.0,11687.0,1173,2017,402
78029,2018,12.0,11699.0,78029,2018,443
76484,2018,2.0,11745.0,76484,2018,458
31506,2018,6.0,11766.0,31506,2018,372
84141,2018,15.0,11800.0,84141,2018,317
14341,2017,6.0,11801.0,14341,2017,332
1033,2017,8.0,11809.0,1033,2017,707
59273,2017,10.0,11812.0,59273,2017,501
35210,2017,2.0,11817.0,35210,2017,301
62525,2018,4.0,11822.0,62525,2018,519
62525,2017,2.0,11822.0,62525,2017,474
12300,2017,4.0,11822.0,12300,2017,525
68063,2018,2.0,11834.0,68063,2018,282
12176,2017,8.0,11837.0,12176,2017,302
1354,2018,4.0,11892.0,1354,2018,335
31483,2018,8.0,11920.0,31483,2018,536
83112,2018,20.0,11925.0,83112,2018,687
33005,2017,13.0,11926.0,33005,2017,446
30351,2018,27.0,11949.0,30351,2018,308
30351,2017,23.0,11949.0,30351,2017,440
5023,2018,12.0,11950.0,5023,2018,431
68063,2017,3.0,11955.0,68063,2017,321
13081,2018,25.0,11957.0,13081,2018,400
13081,2017,27.0,11957.0,13081,2017,423
14341,2018,6.0,11984.0,14341,2018,388
28404,2018,2.0,11986.0,28404,2018,427
28404,2017,5.0,11986.0,28404,2017,387
57630,2018,3.0,11987.0,57630,2018,503
31187,2017,5.0,11988.0,31187,2017,244
12300,2018,5.0,12000.0,12300,2018,431
13075,2017,10.0,12000.0,13075,2017,469
67437,2018,6.0,12000.0,67437,2018,488
67437,2017,6.0,12000.0,67437,2017,467
77118,2017,16.0,12000.0,77118,2017,667
31187,2018,5.0,12000.0,31187,2018,246
63284,2018,2.0,12000.0,63284,2018,367
91215,2018,13.0,12000.0,91215,2018,354
83112,2017,19.0,12007.0,83112,2017,700
29233,2017,3.0,12018.0,29233,2017,523
74224,2017,6.0,12020.0,74224,2017,444
94060,2018,12.0,12048.0,94060,2018,343
94060,2017,12.0,12048.0,94060,2017,394
35210,2018,2.0,12073.0,35210,2018,314
63430,2018,8.0,12086.0,63430,2018,592
84003,2018,23.0,12093.0,84003,2018,592
77379,2018,5.0,12109.0,77379,2018,638
77379,2017,5.0,12109.0,77379,2017,676
95313,2017,8.0,12124.0,95313,2017,612
38485,2017,4.0,12133.0,38485,2017,543
6033,2017,17.0,12162.0,6033,2017,309
27284,2018,9.0,12187.0,27284,2018,567
77058,2017,53.0,12189.0,77058,2017,1065
77058,2018,49.0,12189.0,77058,2018,867
10333,2017,4.0,12204.0,10333,2017,415
10333,2018,4.0,12204.0,10333,2018,342
83042,2018,28.0,12232.0,83042,2018,531
66037,2017,28.0,12233.0,66037,2017,1407
66037,2018,28.0,12233.0,66037,2018,1436
36088,2018,2.0,12241.0,36088,2018,506
33005,2018,10.0,12247.0,33005,2018,509
84003,2017,16.0,12257.0,84003,2017,568
78015,2018,6.0,12286.0,78015,2018,381
69277,2017,5.0,12341.0,69277,2017,369
38485,2018,4.0,12350.0,38485,2018,562
74224,2018,6.0,12361.0,74224,2018,431
36088,2017,3.0,12399.0,36088,2017,489
78015,2017,5.0,12403.0,78015,2017,483
77118,2018,16.0,12419.0,77118,2018,781
95487,2018,9.0,12444.0,95487,2018,640
59152,2018,5.0,12468.0,59152,2018,387
10081,2017,9.0,12471.0,10081,2017,446
10081,2018,10.0,12471.0,10081,2018,452
68271,2017,6.0,12481.0,68271,2017,336
44036,2017,11.0,12484.0,44036,2017,721
59152,2017,5.0,12491.0,59152,2017,369
60509,2017,12.0,12500.0,60509,2017,550
63032,2018,3.0,12500.0,63032,2018,297
83148,2018,10.0,12500.0,83148,2018,419
72264,2018,6.0,12508.0,72264,2018,521
62413,2018,9.0,12512.0,62413,2018,517
97230,2018,13.0,12512.0,97230,2018,547
62413,2017,8.0,12512.0,62413,2017,554
91215,2017,7.0,12526.0,91215,2017,376
95487,2017,9.0,12534.0,95487,2017,688
62186,2018,5.0,12541.0,62186,2018,600
29212,2017,1.0,12543.0,29212,2017,306
59560,2018,6.0,12562.0,59560,2018,969
62617,2018,1.0,12570.0,62617,2018,579
82112,2017,8.0,12581.0,82112,2017,455
42044,2018,3.0,12614.0,42044,2018,542
12176,2018,8.0,12617.0,12176,2018,266
95313,2018,7.0,12617.0,95313,2018,623
29233,2018,3.0,12630.0,29233,2018,484
31113,2017,6.0,12640.0,31113,2017,457
62186,2017,5.0,12642.0,62186,2017,500
7019,2018,8.0,12645.0,7019,2018,629
62617,2017,1.0,12648.0,62617,2017,627
1173,2018,7.0,12652.0,1173,2018,383
57630,2017,3.0,12652.0,57630,2017,473
82112,2018,8.0,12652.0,82112,2018,382
83042,2017,27.0,12653.0,83042,2017,615
68271,2018,7.0,12658.0,68271,2018,310
40312,2018,9.0,12673.0,40312,2018,329
5023,2017,12.0,12694.0,5023,2017,405
59560,2017,6.0,12700.0,59560,2017,1004
67046,2017,8.0,12703.0,67046,2017,351
40312,2017,9.0,12717.0,40312,2017,370
97402,2018,8.0,12722.0,97402,2018,354
59491,2018,4.0,12747.0,59491,2018,591
26235,2017,15.0,12751.0,26235,2017,483
77316,2018,2.0,12753.0,77316,2018,498
59491,2017,4.0,12756.0,59491,2017,651
77316,2017,2.0,12765.0,77316,2017,527
60509,2018,12.0,12771.0,60509,2018,574
42044,2017,2.0,12776.0,42044,2017,570
45068,2017,7.0,12790.0,45068,2017,471
13007,2017,11.0,12800.0,13007,2017,284
31113,2018,6.0,12830.0,31113,2018,418
69277,2018,7.0,12837.0,69277,2018,538
6104,2017,27.0,12845.0,6104,2017,547
29216,2018,1.0,12892.0,29216,2018,33
67046,2018,6.0,12898.0,67046,2018,437
53147,2018,2.0,13000.0,53147,2018,628
37003,2017,7.0,13000.0,37003,2017,686
69283,2018,14.0,13000.0,69283,2018,456
6104,2018,27.0,13000.0,6104,2018,391
97230,2017,14.0,13000.0,97230,2017,492
45068,2018,7.0,13000.0,45068,2018,435
71014,2018,4.0,13000.0,71014,2018,566
6033,2018,17.0,13000.0,6033,2018,309
78242,2018,3.0,13000.0,78242,2018,333
69283,2017,14.0,13000.0,69283,2017,456
51649,2018,8.0,13000.0,51649,2018,582
7019,2017,7.0,13002.0,7019,2017,689
64348,2017,4.0,13004.0,64348,2017,323
72264,2017,5.0,13058.0,72264,2017,625
26235,2018,11.0,13071.0,26235,2018,436
3321,2017,7.0,13087.0,3321,2017,405
68166,2017,4.0,13157.0,68166,2017,361
45004,2017,5.0,13200.0,45004,2017,539
64348,2018,4.0,13211.0,64348,2018,350
64129,2018,4.0,13240.0,64129,2018,437
97125,2018,12.0,13262.0,97125,2018,943
3095,2018,5.0,13290.0,3095,2018,383
59508,2018,7.0,13295.0,59508,2018,598
77107,2017,2.0,13300.0,77107,2017,105
60414,2017,2.0,13315.0,60414,2017,806
13097,2018,17.0,13321.0,13097,2018,439
59421,2017,5.0,13324.0,59421,2017,507
68166,2018,13.0,13336.0,68166,2018,342
37003,2018,8.0,13371.0,37003,2018,663
31446,2018,4.0,13389.0,31446,2018,796
78242,2017,3.0,13400.0,78242,2017,409
77333,2018,7.0,13404.0,77333,2018,785
59421,2018,7.0,13426.0,59421,2018,463
22081,2018,6.0,13441.0,22081,2018,66
3095,2017,4.0,13453.0,3095,2017,383
22093,2017,5.0,13465.0,22093,2017,538
78123,2017,17.0,13468.0,78123,2017,767
77251,2018,6.0,13500.0,77251,2018,837
45004,2018,3.0,13500.0,45004,2018,501
13097,2017,16.0,13500.0,13097,2017,522
44154,2017,6.0,13520.0,44154,2017,555
83090,2018,11.0,13538.0,83090,2018,676
60414,2018,2.0,13545.0,60414,2018,699
13014,2018,27.0,13572.0,13014,2018,511
27701,2017,9.0,13584.0,27701,2017,735
59014,2018,9.0,13586.0,59014,2018,817
77333,2017,7.0,13594.0,77333,2017,805
97402,2017,8.0,13600.0,97402,2017,345
59367,2018,8.0,13600.0,59367,2018,522
64129,2017,4.0,13605.0,64129,2017,442
30258,2017,22.0,13609.0,30258,2017,518
30258,2018,22.0,13609.0,30258,2018,491
83090,2017,10.0,13611.0,83090,2017,756
82033,2018,4.0,13626.0,82033,2018,666
76108,2017,6.0,13638.0,76108,2017,489
40279,2017,4.0,13638.0,40279,2017,534
85092,2017,5.0,13640.0,85092,2017,628
91386,2017,12.0,13659.0,91386,2017,570
91386,2018,15.0,13659.0,91386,2018,573
40279,2018,4.0,13697.0,40279,2018,616
6152,2017,23.0,13734.0,6152,2017,528
6152,2018,23.0,13734.0,6152,2018,559
59367,2017,4.0,13739.0,59367,2017,556
6012,2017,31.0,13742.0,6012,2017,407
65286,2018,14.0,13748.0,65286,2018,943
61006,2017,7.0,13769.0,61006,2017,651
13014,2017,26.0,13780.0,13014,2017,489
3321,2018,7.0,13787.0,3321,2018,415
29190,2018,1.0,13800.0,29190,2018,148
6012,2018,31.0,13800.0,6012,2018,366
61006,2018,7.0,13866.0,61006,2018,677
14047,2018,11.0,13875.0,14047,2018,557
49015,2017,6.0,13883.0,49015,2017,381
82033,2017,4.0,13886.0,82033,2017,644
76108,2018,6.0,13922.0,76108,2018,411
97617,2018,12.0,13934.0,97617,2018,354
97617,2017,12.0,13934.0,97617,2017,285
85194,2017,11.0,13940.0,85194,2017,2075
65286,2017,14.0,13946.0,65286,2017,967
21166,2018,6.0,13959.0,21166,2018,632
57206,2017,3.0,13980.0,57206,2017,475
64483,2017,13.0,13980.0,64483,2017,712
93062,2017,12.0,13981.0,93062,2017,830
97602,2018,13.0,13989.0,97602,2018,190
97602,2017,8.0,13989.0,97602,2017,260
78073,2017,3.0,13994.0,78073,2017,692
31446,2017,3.0,14000.0,31446,2017,742
85092,2018,5.0,14000.0,85092,2018,571
60471,2017,20.0,14000.0,60471,2017,805
14047,2017,11.0,14005.0,14047,2017,500
57206,2018,5.0,14010.0,57206,2018,487
78073,2018,2.0,14021.0,78073,2018,763
22187,2017,3.0,14032.0,22187,2017,415
59014,2017,9.0,14058.0,59014,2017,862
49015,2018,6.0,14066.0,49015,2018,422
68278,2017,10.0,14083.0,68278,2017,296
44154,2018,8.0,14099.0,44154,2018,470
77258,2018,18.0,14140.0,77258,2018,591
77258,2017,17.0,14155.0,77258,2017,590
59508,2017,3.0,14177.0,59508,2017,724
45155,2018,10.0,14182.0,45155,2018,712
51649,2017,8.0,14200.0,51649,2017,706
29046,2017,2.0,14208.0,29046,2017,567
22050,2018,9.0,14222.0,22050,2018,667
97404,2018,7.0,14230.0,97404,2018,519
60471,2018,22.0,14239.0,60471,2018,871
62643,2017,6.0,14252.0,62643,2017,526
62643,2018,6.0,14252.0,62643,2018,462
68278,2018,8.0,14322.0,68278,2018,264
13015,2017,14.0,14351.0,13015,2017,593
77014,2017,10.0,14362.0,77014,2017,443
59043,2017,5.0,14389.0,59043,2017,502
97353,2018,8.0,14400.0,97353,2018,146
29075,2018,1.0,14418.0,29075,2018,329
29075,2017,1.0,14418.0,29075,2017,418
6161,2017,36.0,14423.0,6161,2017,963
71014,2017,3.0,14426.0,71014,2017,543
97125,2017,12.0,14434.0,97125,2017,883
59043,2018,3.0,14439.0,59043,2018,552
28088,2017,15.0,14445.0,28088,2017,580
28088,2018,12.0,14445.0,28088,2018,535
59648,2018,4.0,14467.0,59648,2018,792
59648,2017,3.0,14467.0,59648,2017,779
77479,2018,11.0,14472.0,77479,2018,491
77479,2017,18.0,14472.0,77479,2017,563
29046,2018,2.0,14483.0,29046,2018,529
10323,2018,8.0,14493.0,10323,2018,834
10323,2017,8.0,14493.0,10323,2017,811
53147,2017,3.0,14500.0,53147,2017,663
77407,2018,4.0,14500.0,77407,2018,553
60395,2017,15.0,14502.0,60395,2017,541
83115,2017,47.0,14514.0,83115,2017,746
83115,2018,47.0,14514.0,83115,2018,765
97404,2017,7.0,14549.0,97404,2017,517
45155,2017,11.0,14559.0,45155,2017,576
64483,2018,18.0,14561.0,64483,2018,775
40046,2018,9.0,14594.0,40046,2018,752
2168,2017,3.0,14602.0,2168,2017,851
54323,2017,5.0,14619.0,54323,2017,1067
54323,2018,5.0,14619.0,54323,2018,879
59139,2018,4.0,14631.0,59139,2018,675
69089,2018,4.0,14683.0,69089,2018,444
69089,2017,4.0,14683.0,69089,2017,500
68154,2017,6.0,14686.0,68154,2017,507
40046,2017,8.0,14705.0,40046,2017,737
68154,2018,6.0,14732.0,68154,2018,478
93062,2018,13.0,14733.0,93062,2018,846
13015,2018,11.0,14787.0,13015,2018,561
54304,2017,5.0,14795.0,54304,2017,591
54304,2018,4.0,14795.0,54304,2018,632
29151,2017,6.0,14830.0,29151,2017,1260
6161,2018,33.0,14844.0,6161,2018,919
60395,2018,19.0,14880.0,60395,2018,644
59286,2017,10.0,14935.0,59286,2017,747
44131,2017,17.0,14946.0,44131,2017,732
44172,2017,5.0,15000.0,44172,2017,586
77014,2018,10.0,15000.0,77014,2018,493
95539,2017,7.0,15000.0,95539,2017,770
94069,2017,13.0,15000.0,94069,2017,477
94069,2018,7.0,15000.0,94069,2018,508
13108,2017,17.0,15000.0,13108,2017,841
81099,2017,10.0,15000.0,81099,2017,672
27701,2018,9.0,15000.0,27701,2018,636
29151,2018,7.0,15000.0,29151,2018,981
59286,2018,11.0,15000.0,59286,2018,627
76157,2018,4.0,15002.0,76157,2018,503
62765,2017,12.0,15006.0,62765,2017,1263
62765,2018,11.0,15006.0,62765,2018,1123
95539,2018,6.0,15017.0,95539,2018,829
95199,2018,13.0,15019.0,95199,2018,587
72154,2018,3.0,15025.0,72154,2018,711
70550,2017,10.0,15058.0,70550,2017,1191
44131,2018,15.0,15091.0,44131,2018,706
25031,2018,7.0,15109.0,25031,2018,729
25031,2017,8.0,15109.0,25031,2017,753
13108,2018,19.0,15153.0,13108,2018,644
42186,2018,7.0,15182.0,42186,2018,936
70550,2018,9.0,15200.0,70550,2018,1100
54431,2017,5.0,15201.0,54431,2017,481
54431,2018,6.0,15201.0,54431,2018,454
77131,2017,13.0,15238.0,77131,2017,772
2168,2018,3.0,15262.0,2168,2018,961
77131,2018,12.0,15270.0,77131,2018,849
59139,2017,4.0,15270.0,59139,2017,681
60176,2017,22.0,15283.0,60176,2017,647
60176,2018,22.0,15283.0,60176,2018,468
9225,2018,9.0,15317.0,9225,2018,916
76157,2017,4.0,15319.0,76157,2017,558
31044,2017,10.0,15319.0,31044,2017,861
42186,2017,9.0,15333.0,42186,2017,735
74225,2017,10.0,15334.0,74225,2017,430
78418,2017,6.0,15394.0,78418,2017,567
78124,2017,7.0,15406.0,78124,2017,521
78124,2018,8.0,15406.0,78124,2018,366
81099,2018,10.0,15423.0,81099,2018,577
57606,2018,12.0,15446.0,57606,2018,645
37208,2018,6.0,15449.0,37208,2018,291
37208,2017,5.0,15449.0,37208,2017,290
95199,2017,11.0,15461.0,95199,2017,630
33056,2017,3.0,15463.0,33056,2017,818
13026,2017,30.0,15500.0,13026,2017,573
9225,2017,9.0,15518.0,9225,2017,946
38382,2018,8.0,15538.0,38382,2018,960
55029,2017,6.0,15548.0,55029,2017,798
44172,2018,5.0,15553.0,44172,2018,742
13027,2018,19.0,15565.0,13027,2018,550
78418,2018,7.0,15584.0,78418,2018,540
77337,2018,17.0,15632.0,77337,2018,1075
74225,2018,12.0,15646.0,74225,2018,406
77337,2017,14.0,15652.0,77337,2017,1024
37233,2018,4.0,15702.0,37233,2018,1151
91645,2017,6.0,15711.0,91645,2017,576
29103,2017,4.0,15746.0,29103,2017,553
37214,2018,4.0,15763.0,37214,2018,420
57306,2018,10.0,15776.0,57306,2018,508
38382,2017,6.0,15800.0,38382,2017,936
57306,2017,10.0,15833.0,57306,2017,478
13027,2017,18.0,15833.0,13027,2017,650
95637,2017,6.0,15853.0,95637,2017,610
95637,2018,5.0,15853.0,95637,2018,582
97115,2017,16.0,15958.0,97115,2017,558
85109,2018,7.0,16000.0,85109,2018,376
33056,2018,4.0,16000.0,33056,2018,724
76447,2017,3.0,16016.0,76447,2017,739
78123,2018,20.0,16035.0,78123,2018,567
38193,2017,14.0,16040.0,38193,2017,796
95323,2018,5.0,16044.0,95323,2018,500
74256,2018,7.0,16050.0,74256,2018,624
72154,2017,3.0,16146.0,72154,2017,636
97228,2018,15.0,16185.0,97228,2018,374
37233,2017,4.0,16188.0,37233,2017,1055
97120,2018,50.0,16198.0,97120,2018,2171
76447,2018,5.0,16215.0,76447,2018,762
57606,2017,11.0,16224.0,57606,2017,554
42147,2017,5.5,16231.0,42147,2017,726
21166,2017,6.0,16250.0,21166,2017,648
97120,2017,22.0,16261.0,97120,2017,2378
30032,2018,27.0,16269.0,30032,2018,779
30032,2017,28.0,16269.0,30032,2017,861
42147,2018,6.0,16297.0,42147,2018,628
45285,2018,8.0,16298.0,45285,2018,782
34129,2018,26.0,16298.0,34129,2018,996
34129,2017,24.0,16298.0,34129,2017,1157
4070,2018,9.0,16304.0,4070,2018,769
57757,2018,10.0,16338.0,57757,2018,484
97224,2018,9.0,16349.0,97224,2018,515
57757,2017,10.0,16356.0,57757,2017,626
38193,2018,12.0,16378.0,38193,2018,683
37214,2017,4.0,16390.0,37214,2017,457
45285,2017,9.0,16415.0,45285,2017,758
13026,2018,32.0,16442.0,13026,2018,585
85109,2017,7.0,16460.0,85109,2017,341
29103,2018,4.0,16468.0,29103,2018,509
13039,2017,43.0,16500.0,13039,2017,728
55029,2018,6.0,16500.0,55029,2018,817
13039,2018,41.0,16500.0,13039,2018,730
45302,2017,7.0,16529.0,45302,2017,808
28218,2017,10.0,16599.0,28218,2017,505
28218,2018,8.0,16599.0,28218,2018,553
45302,2018,8.0,16627.0,45302,2018,810
78372,2018,5.0,16661.0,78372,2018,472
91645,2018,6.0,16700.0,91645,2018,547
74256,2017,5.0,16722.0,74256,2017,687
44069,2017,7.0,16730.0,44069,2017,779
76231,2018,10.0,16773.0,76231,2018,934
44069,2018,8.0,16779.0,44069,2018,678
78481,2017,4.0,16806.0,78481,2017,358
76231,2017,10.0,16809.0,76231,2017,1033
97228,2017,11.0,16853.0,97228,2017,385
62215,2018,8.0,16889.0,62215,2018,761
62215,2017,8.0,16987.0,62215,2017,772
83047,2017,23.0,16999.0,83047,2017,399
83047,2018,19.0,16999.0,83047,2018,431
